Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,17,37.96,2773,41.07,Right-hand bat,8.4,52.00,52.0,6.00,rob,
DS,Smith,36,24.59,3167,47.36,Left-hand bat,1.0,-,-,3.00,rob,
LR,Johnson,4,39.28,512,53.71,Left-hand bat,4.0,-,-,2.25,rls,
MN,Samuels,55,35.72,6643,48.93,Right-hand bat,592.5,56.41,98.8,3.42,rob,
S,Chanderpaul,161,52.33,27104,43.44,Left-hand bat,290.0,98.11,193.3,3.04,rls,
J,Blackwood,5,34.71,439,55.35,Right-hand bat,23.3,42.00,70.5,3.57,rob,
D,Ramdin,64,26.70,5001,50.18,Right-hand bat,-,-,-,-,-,
JO,Holder,3,23.20,207,56.03,Right-hand bat,71.0,39.80,85.2,2.80,rmf,
JE,Taylor,37,14.84,1218,62.15,Right-hand bat,1082.1,36.07,63.0,3.43,rf,
SJ,Benn,25,14.66,795,60.88,Left-hand bat,1168.1,37.67,82.4,2.74,lo,
ST,Gabriel,11,3.00,85,28.23,Right-hand bat,267.3,37.32,64.2,3.48,rf,
AN,Petersen,36,34.88,4044,51.75,Right-hand bat,19.0,62.00,114.0,3.26,rob,
D,Elgar,15,37.65,1614,46.65,Left-hand bat,59.1,63.50,88.7,4.29,lo,
F,du Plessis,20,51.67,3433,42.14,Right-hand bat,13.0,-,-,5.30,rls,
HM,Amla,82,52.78,13093,51.60,Right-hand bat,9.0,-,-,4.11,-,
AB,de Villiers,98,52.09,13989,54.37,Right-hand bat,34.0,52.00,102.0,3.05,rm,
T,Bavuma,2,12.50,76,32.89,Right-hand bat,-,-,-,-,rm,
S,van Zyl,3,81.50,242,67.35,Left-hand bat,20.0,41.00,120.0,2.05,rm,
VD,Philander,29,26.80,1591,43.80,Right-hand bat,952.5,21.95,47.2,2.78,rfm,
SR,Harmer,1,10.00,48,20.83,Right-hand bat,50.0,21.85,42.8,3.06,rob,
DW,Steyn,78,14.65,2530,44.03,Right-hand bat,2747.4,22.55,41.6,3.25,rf,
M,Morkel,62,12.03,1455,48.79,Left-hand bat,2010.2,29.35,55.5,3.16,rf,
