Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,94,48.45,16057,47.37,Left-hand bat,1.0,-,-,1.00,-,
JE,Root,8,46.07,1443,44.69,Right-hand bat,23.0,17.33,46.0,2.26,rob,
IJL,Trott,45,48.72,7542,47.16,Right-hand bat,110.0,92.50,165.0,3.36,rm,
KP,Pietersen,96,48.30,12135,62.49,Right-hand bat,214.3,86.90,128.7,4.05,rob,
IR,Bell,90,46.58,12598,49.54,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JM,Bairstow,10,32.00,935,51.33,Right-hand bat,-,-,-,-,rm,
MJ,Prior,69,43.24,5916,62.86,Right-hand bat,-,-,-,-,-,
TT,Bresnan,19,30.18,1213,39.81,Right-hand bat,646.3,31.36,63.5,2.95,rmf,
JM,Anderson,84,10.61,1970,38.78,Left-hand bat,3083.2,29.66,57.8,3.07,rfm,
SCJ,Broad,59,25.32,2848,63.13,Left-hand bat,2030.1,31.19,61.2,3.05,rfm,
GP,Swann,54,23.07,1657,75.19,Right-hand bat,2282.1,28.14,58.2,2.89,rob,
SR,Watson,43,34.92,5339,50.36,Right-hand bat,695.0,30.98,66.1,2.80,rfm,
CJL,Rogers,3,18.00,259,41.69,Left-hand bat,-,-,-,-,rls,
UT,Khawaja,7,30.09,841,39.35,Left-hand bat,-,-,-,-,rm,
PJ,Hughes,26,32.65,2866,53.55,Left-hand bat,-,-,-,-,-,
MJ,Clarke,94,51.58,13235,55.73,Right-hand bat,382.0,37.43,76.4,2.93,lo,
SPD,Smith,9,29.00,1013,48.66,Right-hand bat,92.0,45.75,69.0,3.97,rls,
BJ,Haddin,46,34.69,4247,56.36,Right-hand bat,-,-,-,-,-,
AC,Agar,2,32.50,206,63.10,Left-hand bat,84.0,124.00,252.0,2.95,lo,
PM,Siddle,43,15.18,1755,46.72,Right-hand bat,1532.5,28.58,57.1,3.00,rfm,
JL,Pattinson,12,30.09,826,40.07,Left-hand bat,379.1,26.42,48.4,3.27,rfm,
RJ,Harris,13,18.30,464,51.29,Right-hand bat,429.3,22.48,47.7,2.82,rf,
