Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Kamran,Akmal,25,30.45,1956,62.26,Right-hand bat,-,-,-,-,-,
Imran,Farhat,20,31.47,2285,52.34,Left-hand bat,41.1,64.00,82.3,4.66,rls,
Younis,Khan,45,48.17,6847,53.46,Right-hand bat,44.0,84.50,132.0,3.84,-,
Mohammad,Yousuf,68,51.51,10533,51.35,Right-hand bat,1.0,-,-,3.00,rob,
Inzamam-ul-Haq,,111,51.24,15474,54.31,Right-hand bat,1.3,-,-,5.33,lo,
Faisal,Iqbal,15,26.69,1597,43.45,Right-hand bat,1.0,-,-,7.00,rob,
Abdul,Razzaq,43,28.56,4458,41.00,Right-hand bat,1108.2,37.06,70.0,3.17,rfm,
Shahid,Afridi,26,37.40,1954,86.13,Right-hand bat,515.2,34.89,65.7,3.18,rls,
Mohammad,Sami,27,10.60,1083,29.36,Right-hand bat,949.3,48.47,83.7,3.47,rf,
Umar,Gul,9,4.70,176,26.70,Right-hand bat,320.0,34.09,58.1,3.51,rfm,
Danish,Kaneria,38,5.24,340,38.52,Right-hand bat,1735.1,32.00,63.8,3.00,rls,
ME,Trescothick,74,44.41,10447,54.83,Left-hand bat,50.0,155.00,300.0,3.10,rm,
AJ,Strauss,29,45.25,4641,50.70,Left-hand bat,-,-,-,-,lm,
AN,Cook,7,59.40,1420,41.83,Left-hand bat,-,-,-,-,-,
KP,Pietersen,16,46.55,1912,70.60,Right-hand bat,11.0,53.00,66.0,4.81,rob,
PD,Collingwood,13,42.72,2290,41.04,Right-hand bat,56.0,-,-,3.26,rm,
IR,Bell,16,47.75,2155,53.17,Right-hand bat,17.0,64.00,102.0,3.76,rm,
GO,Jones,31,25.79,2018,54.95,Right-hand bat,-,-,-,-,-,
SI,Mahmood,3,12.00,30,40.00,Right-hand bat,78.0,38.14,66.8,3.42,rfm,
MJ,Hoggard,56,8.06,1812,22.24,Right-hand bat,1958.0,29.32,54.1,3.25,rfm,
SJ,Harmison,43,10.88,774,59.04,Right-hand bat,1568.3,27.74,54.0,3.07,rfm,
MS,Panesar,8,10.25,124,33.06,Left-hand bat,305.5,30.72,73.4,2.51,lo,
