Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,43,35.05,6,7,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,58,39.28,7,16,Left-hand bat,680.4,35.67,83.3,2.56,lo,
KC,Sangakkara,8,34.85,1122,43.49,Left-hand bat,-,-,-,-,rob,
PA,de Silva,88,42.07,,,Right-hand bat,391.0,40.77,86.8,2.81,rob,
DPMD,Jayawardene,29,43.06,3874,50.02,Right-hand bat,68.2,53.00,102.5,3.10,rm,
RP,Arnold,26,31.17,2820,43.12,Left-hand bat,205.2,50.72,112.0,2.71,rob,
TM,Dilshan,9,29.75,871,40.98,Right-hand bat,-,-,-,-,rob,
HDPK,Dharmasena,25,21.00,2270,32.37,Right-hand bat,935.3,39.24,96.7,2.43,rob,
WPUJC,Vaas,47,17.89,2672,38.17,Left-hand bat,1676.1,30.97,72.8,2.55,lfm,
DNT,Zoysa,17,7.72,417,40.76,Left-hand bat,343.4,34.50,73.6,2.81,lfm,
M,Muralitharan,61,12.89,930,63.76,Right-hand bat,3333.4,25.47,63.4,2.40,rob,
MA,Atherton,107,38.81,19773,37.29,Right-hand bat,68.0,151.00,204.0,4.44,rls,
ME,Trescothick,8,39.57,1462,37.89,Left-hand bat,15.0,36.00,90.0,2.40,rm,
N,Hussain,58,35.33,8588,38.26,Right-hand bat,5.0,-,-,3.00,rls,
GP,Thorpe,65,39.07,9157,44.80,Left-hand bat,23.0,-,-,1.60,rm,
AJ,Stewart,107,39.78,14892,47.54,Right-hand bat,3.2,-,-,3.90,rm,
GA,Hick,65,31.32,6920,48.88,Right-hand bat,509.3,56.78,132.9,2.56,rob,
C,White,17,21.47,1335,37.00,Right-hand bat,378.2,31.18,61.3,3.05,-,
AF,Giles,6,14.50,301,28.90,Right-hand bat,296.0,39.73,93.4,2.55,lo,
RDB,Croft,19,17.47,1105,36.38,Right-hand bat,729.5,40.48,101.8,2.38,rob,
AR,Caddick,42,11.08,1948,32.44,Right-hand bat,1506.1,28.82,61.0,2.83,rfm,
D,Gough,48,12.17,1659,41.10,Right-hand bat,1663.3,27.57,51.9,3.18,rfm,
