Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,54,43.50,7223,50.58,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,33,50.00,4522,57.49,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,59,47.49,6766,56.85,Right-hand bat,64.5,41.25,97.2,2.54,rm,
ME,Waugh,128,41.81,15360,52.27,Right-hand bat,808.5,41.16,82.2,3.00,-,
SR,Waugh,151,49.91,20360,47.80,Right-hand bat,1198.5,35.92,80.8,2.66,rm,
DR,Martyn,28,48.00,3135,53.58,Right-hand bat,27.0,75.00,162.0,2.77,rm,
AC,Gilchrist,34,58.51,2837,80.43,Left-hand bat,-,-,-,-,rob,
SK,Warne,104,16.31,3852,55.06,Right-hand bat,4848.2,25.73,60.9,2.53,rls,
B,Lee,24,20.55,803,51.18,Right-hand bat,717.4,27.94,48.3,3.46,rf,
AJ,Bichel,8,8.22,191,38.74,Right-hand bat,195.2,29.66,55.8,3.18,rfm,
GD,McGrath,87,6.40,1100,38.45,Right-hand bat,3433.3,21.52,51.1,2.52,rfm,
Taufeeq,Umar,9,29.80,955,46.80,Left-hand bat,8.0,-,-,3.00,rob,
Imran,Farhat,4,23.14,320,50.62,Left-hand bat,-,-,-,-,rls,
Younis,Khan,23,40.75,2845,51.56,Right-hand bat,33.0,115.00,198.0,3.48,-,
Faisal,Iqbal,8,26.53,832,41.46,Right-hand bat,1.0,-,-,7.00,rob,
Misbah-ul-Haq,,4,13.37,315,33.96,Right-hand bat,-,-,-,-,rls,
Hasan,Raza,3,50.66,388,39.17,Right-hand bat,-,-,-,-,rob,
Rashid,Latif,34,28.37,2683,47.59,Right-hand bat,2.0,-,-,5.00,rls,
Saqlain,Mushtaq,43,15.61,3306,25.49,Right-hand bat,2069.4,28.66,67.8,2.53,rob,
Waqar,Younis,83,10.32,2005,47.38,Right-hand bat,2586.4,23.12,42.9,3.22,rf,
Mohammad,Sami,5,9.33,93,30.10,Right-hand bat,187.3,40.50,80.3,3.02,rf,
Danish,Kaneria,10,9.00,96,46.87,Right-hand bat,354.4,25.16,50.6,2.98,rls,
