Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MA,Atherton,111,38.41,20241,37.38,Right-hand bat,68.0,151.00,204.0,4.44,rls,
ME,Trescothick,12,39.33,2003,41.23,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MA,Butcher,28,25.61,3527,37.76,Left-hand bat,64.2,30.14,55.1,3.27,rm,
N,Hussain,61,34.84,8873,38.09,Right-hand bat,5.0,-,-,3.00,rls,
IJ,Ward,3,17.40,189,46.03,Left-hand bat,-,-,-,-,rm,
AJ,Stewart,111,39.43,15147,47.90,Right-hand bat,3.2,-,-,3.90,rm,
U,Afzaal,1,3.00,15,40.00,Left-hand bat,-,-,-,-,lo,
C,White,19,18.74,1361,37.17,Right-hand bat,415.0,34.21,65.5,3.13,-,
AF,Giles,8,10.55,342,27.77,Right-hand bat,364.1,35.88,84.0,2.56,lo,
D,Gough,52,11.86,1721,42.06,Right-hand bat,1795.0,27.02,50.3,3.22,rfm,
AR,Caddick,46,11.36,2040,33.97,Right-hand bat,1646.2,28.78,59.1,2.91,rfm,
MJ,Slater,71,44.22,9771,53.41,Right-hand bat,4.1,10.00,25.0,2.40,rm,
ML,Hayden,17,40.00,2003,55.91,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,43,42.42,4952,50.54,Right-hand bat,51.5,33.00,77.7,2.54,rm,
ME,Waugh,112,41.69,13852,51.47,Right-hand bat,725.0,39.09,80.5,2.91,-,
SR,Waugh,136,51.24,19004,47.72,Right-hand bat,1195.5,35.74,80.6,2.66,rm,
DR,Martyn,12,46.43,1518,48.94,Right-hand bat,8.0,-,-,1.50,rm,
AC,Gilchrist,18,52.09,1458,78.60,Left-hand bat,-,-,-,-,rob,
SK,Warne,88,15.05,3178,52.58,Right-hand bat,4098.2,26.32,64.0,2.46,rls,
B,Lee,8,30.00,243,61.72,Right-hand bat,247.5,17.79,33.7,3.15,rf,
JN,Gillespie,22,14.56,1270,26.37,Right-hand bat,666.3,22.60,45.4,2.98,rf,
GD,McGrath,71,6.70,1005,38.70,Right-hand bat,2827.5,21.75,51.4,2.53,rfm,
