Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,45,36.73,6968,42.17,Right-hand bat,251.4,59.35,107.8,3.30,rob,
DS,Smith,39,24.17,3463,46.78,Left-hand bat,1.0,-,-,3.00,rob,
KOA,Powell,32,29.10,3534,49.40,Left-hand bat,1.0,-,-,0.00,-,
SD,Hope,18,32.53,2432,42.80,Right-hand bat,-,-,-,-,-,
RL,Chase,18,37.16,2406,46.34,Right-hand bat,463.5,44.85,79.5,3.38,rob,
SO,Dowrich,19,27.80,1917,44.96,Right-hand bat,-,-,-,-,-,
JO,Holder,30,29.47,2260,57.38,Right-hand bat,809.4,37.83,88.3,2.57,rmf,
D,Bishoo,29,17.38,1633,38.33,Left-hand bat,1184.2,35.34,67.0,3.16,rls,
KAJ,Roach,45,10.91,1866,35.10,Right-hand bat,1367.1,29.64,55.0,3.23,rfm,
ML,Cummins,9,6.90,161,42.85,Left-hand bat,231.0,36.90,66.0,3.35,rfm,
BKG,Mendis,25,37.87,3126,58.15,Right-hand bat,13.0,55.00,78.0,4.23,-,
MDKJ,Perera,11,28.85,767,75.22,Left-hand bat,-,-,-,-,-,
LD,Chandimal,47,43.55,6969,49.99,Right-hand bat,-,-,-,-,rob,
AD,Mathews,73,43.85,9926,49.92,Right-hand bat,638.0,52.66,116.0,2.72,rm,
ARS,Silva,4,65.60,690,47.53,Right-hand bat,-,-,-,-,rob,
N,Dickwella,18,32.50,1461,71.18,Left-hand bat,-,-,-,-,-,
MDK,Perera,28,20.84,1857,50.51,Right-hand bat,1191.0,36.13,66.7,3.24,rob,
HMRKB,Herath,90,14.67,3291,49.95,Left-hand bat,4209.2,28.26,60.4,2.80,lo,
RAS,Lakmal,45,10.96,1149,48.65,Right-hand bat,1415.3,43.15,80.8,3.20,rfm,
PLS,Gamage,5,1.50,99,6.06,Right-hand bat,185.2,57.30,111.2,3.09,rfm,
CBRLS,Kumara,10,4.88,106,41.50,Left-hand bat,304.0,42.40,60.8,4.18,rf,
ST,Gabriel,33,5.35,399,37.59,Right-hand bat,882.1,33.85,60.8,3.33,rf,
