Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CH,Gayle,25,33.51,2855,48.12,Left-hand bat,100.2,29.25,75.2,2.33,rob,
WW,Hinds,26,30.93,3129,45.47,Left-hand bat,34.3,26.75,51.7,3.10,rm,
RR,Sarwan,26,37.35,4139,37.90,Right-hand bat,29.0,31.66,58.0,3.27,rls,
S,Chanderpaul,60,43.75,9317,39.91,Left-hand bat,237.0,101.28,203.1,2.99,rls,
CL,Hooper,101,36.57,11388,50.43,Right-hand bat,2264.0,48.99,120.2,2.44,rob,
RO,Hinds,4,23.14,389,41.64,Left-hand bat,36.0,-,-,3.30,lo,
RD,Jacobs,44,26.27,3741,45.65,Left-hand bat,-,-,-,-,-,
GR,Breese,1,2.50,26,19.23,Right-hand bat,31.2,67.50,94.0,4.30,rob,
M,Dillon,29,7.27,1069,34.70,Right-hand bat,1092.3,30.24,61.2,2.96,rfm,
PT,Collins,15,5.90,360,34.44,Right-hand bat,583.2,42.40,83.3,3.05,lfm,
JJC,Lawson,1,1.00,10,20.00,Right-hand bat,22.0,32.50,66.0,2.95,rfm,
SB,Bangar,9,37.20,1161,32.04,Right-hand bat,104.0,60.40,124.8,2.90,rmf,
V,Sehwag,11,52.46,1135,69.33,Right-hand bat,35.0,125.00,210.0,3.57,rob,
R,Dravid,66,55.07,13377,40.75,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,102,57.81,,,Right-hand bat,374.0,43.96,83.1,3.17,-,
SC,Ganguly,64,42.37,8375,48.07,Left-hand bat,341.2,49.69,89.0,3.34,rm,
VVS,Laxman,41,40.96,4875,50.42,Right-hand bat,42.0,100.00,252.0,2.38,rob,
PA,Patel,4,35.00,207,33.81,Left-hand bat,-,-,-,-,-,
Harbhajan,Singh,30,13.39,632,69.93,Right-hand bat,1357.2,27.02,60.7,2.66,rob,
J,Srinath,66,13.65,1948,48.35,Right-hand bat,2498.2,30.22,63.5,2.85,rfm,
A,Kumble,75,17.41,3622,37.99,Right-hand bat,3911.0,27.74,67.8,2.45,rls,
Z,Khan,22,9.65,455,48.79,Right-hand bat,705.0,36.83,68.2,3.23,lfm,
