Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
HDRL,Thirimanne,7,19.84,753,34.26,Left-hand bat,1.0,-,-,7.00,rmf,
TM,Dilshan,79,40.01,7162,65.93,Right-hand bat,437.1,41.59,81.9,3.04,rob,
KC,Sangakkara,108,54.86,17323,54.15,Left-hand bat,13.0,-,-,3.23,rob,
DPMD,Jayawardene,130,51.17,20159,51.78,Right-hand bat,92.1,49.50,92.1,3.22,rm,
TT,Samaraweera,73,52.84,10921,47.42,Right-hand bat,220.1,45.80,88.0,3.12,rob,
AD,Mathews,23,40.63,2505,48.66,Right-hand bat,157.0,71.57,134.5,3.19,rm,
HAPW,Jayawardene,45,31.83,3364,50.14,Right-hand bat,-,-,-,-,-,
S,Randiv,8,7.81,275,31.27,Right-hand bat,368.4,40.17,79.0,3.05,rob,
KTGD,Prasad,10,21.90,407,59.21,Right-hand bat,266.2,59.94,84.1,4.27,rfm,
HMRKB,Herath,37,14.80,1253,49.64,Left-hand bat,1575.2,32.09,68.0,2.83,lo,
RAS,Lakmal,12,7.20,180,40.00,Right-hand bat,305.5,59.57,96.5,3.70,rfm,
AJ,Strauss,94,41.01,13431,49.16,Left-hand bat,-,-,-,-,lm,
AN,Cook,77,48.69,12849,48.12,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,28,52.70,4875,47.56,Right-hand bat,56.0,75.66,112.0,4.05,rm,
KP,Pietersen,83,49.28,10606,62.73,Right-hand bat,187.3,150.60,225.0,4.01,rob,
IR,Bell,74,46.49,9872,52.27,Right-hand bat,18.0,76.00,108.0,4.22,rm,
MJ,Prior,52,43.09,4237,65.09,Right-hand bat,-,-,-,-,-,
SR,Patel,2,13.33,118,33.89,Right-hand bat,59.0,40.66,118.0,2.06,lo,
TT,Bresnan,11,40.37,695,46.47,Right-hand bat,373.3,24.16,52.1,2.78,rmf,
GP,Swann,41,22.02,1207,78.45,Right-hand bat,1719.5,27.97,56.6,2.96,rob,
JM,Anderson,68,11.92,1733,37.85,Left-hand bat,2438.2,30.16,56.7,3.19,rfm,
ST,Finn,13,9.25,132,28.03,Right-hand bat,383.3,26.92,43.4,3.72,rfm,
