Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PP,Shaw,3,66.75,300,89.00,Right-hand bat,-,-,-,-,rob,
MA,Agarwal,10,64.26,1723,55.94,Right-hand bat,-,-,-,-,-,
CA,Pujara,76,48.83,12416,46.40,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,85,54.30,12507,57.75,Right-hand bat,28.1,-,-,2.84,rm,
AM,Rahane,64,43.61,8330,50.26,Right-hand bat,-,-,-,-,rm,
GH,Vihari,8,37.53,1066,45.77,Right-hand bat,57.3,36.00,69.0,3.13,rob,
RR,Pant,12,42.00,1159,68.85,Left-hand bat,-,-,-,-,-,
R,Ashwin,71,28.10,4374,54.61,Right-hand bat,3264.2,25.43,53.6,2.84,rob,
I,Sharma,97,8.37,2400,30.00,Right-hand bat,3025.0,32.39,61.1,3.18,rfm,
Mohammed,Shami,48,11.33,624,76.28,Right-hand bat,1456.4,27.46,49.6,3.31,rf,
JJ,Bumrah,13,1.80,127,14.17,Right-hand bat,478.3,20.34,45.5,2.67,rf,
TWM,Latham,51,42.11,7788,46.50,Left-hand bat,-,-,-,-,rm,
TA,Blundell,5,48.57,669,50.82,Right-hand bat,3.0,-,-,4.33,rob,
KS,Williamson,79,51.74,12527,51.63,Right-hand bat,350.3,40.62,72.5,3.36,rob,
LRPL,Taylor,100,46.26,12016,60.06,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,32,40.18,3497,49.41,Left-hand bat,-,-,-,-,rob,
BJ,Watling,69,38.91,8621,42.43,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,23,37.38,1406,82.43,Right-hand bat,599.5,31.58,78.2,2.42,rmf,
TG,Southee,72,17.55,1941,85.93,Right-hand bat,2708.1,29.25,58.2,3.01,rmf,
KA,Jamieson,1,44.00,45,97.77,Right-hand bat,35.0,21.00,52.5,2.40,rm,
AY,Patel,8,7.57,169,31.36,Left-hand bat,270.5,33.31,73.8,2.70,lo,
TA,Boult,66,15.18,1148,56.88,Right-hand bat,2448.0,27.84,56.2,2.96,lfm,
