Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Khurram,Manzoor,4,28.80,317,45.42,Right-hand bat,-,-,-,-,rob,
Fawad,Alam,1,92.00,292,63.01,Left-hand bat,-,-,-,-,lo,
Younis,Khan,62,50.86,9738,53.79,Right-hand bat,79.0,51.00,79.0,3.87,-,
Mohammad,Yousuf,81,54.84,13104,52.73,Right-hand bat,1.0,-,-,3.00,rob,
Misbah-ul-Haq,,14,37.09,2011,38.73,Right-hand bat,-,-,-,-,rls,
Shoaib,Malik,25,35.73,2846,42.69,Right-hand bat,321.0,69.68,120.3,3.47,rob,
Kamran,Akmal,42,33.09,3440,62.52,Right-hand bat,-,-,-,-,-,
Abdur,Rauf,2,11.00,144,30.55,Right-hand bat,42.0,31.80,50.4,3.78,rfm,
Umar,Gul,20,7.04,434,35.71,Right-hand bat,720.0,31.34,52.6,3.56,rfm,
Mohammad,Amir,2,4.33,59,22.03,Left-hand bat,49.0,30.16,49.0,3.69,lf,
Saeed,Ajmal,2,1.00,14,14.28,Right-hand bat,78.4,25.60,47.2,3.25,rob,
SM,Warnapura,13,37.61,1330,59.39,Left-hand bat,9.0,-,-,4.44,rob,
NT,Paranavitana,4,27.71,336,57.73,Left-hand bat,11.0,59.00,66.0,5.36,rob,
KC,Sangakkara,82,54.48,12359,55.99,Left-hand bat,11.0,-,-,3.45,rob,
DPMD,Jayawardene,104,52.76,15840,52.63,Right-hand bat,85.1,54.60,102.2,3.20,rm,
TT,Samaraweera,51,50.16,7240,46.42,Right-hand bat,215.1,48.50,92.2,3.15,rob,
TM,Dilshan,54,41.07,5021,62.17,Right-hand bat,137.2,36.90,74.9,2.95,rob,
AD,Mathews,2,32.00,161,59.62,Right-hand bat,21.0,24.66,42.0,3.52,rm,
KMDN,Kulasekara,8,17.72,416,46.87,Right-hand bat,194.4,34.94,68.7,3.05,rfm,
HMRKB,Herath,16,10.11,488,35.24,Left-hand bat,552.4,34.54,72.0,2.87,lo,
T,Thushara,6,9.44,174,48.85,Left-hand bat,138.5,37.42,59.5,3.77,lfm,
BAW,Mendis,8,5.16,55,56.36,Right-hand bat,335.1,25.66,51.5,2.98,rob,
