Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
RJ,Burns,2,33.50,224,59.82,Left-hand bat,-,-,-,-,rm,
KK,Jennings,14,28.20,1542,45.71,Left-hand bat,8.0,-,-,3.25,rmf,
BA,Stokes,48,33.33,4823,59.44,Left-hand bat,1117.0,33.37,59.3,3.37,rfm,
JE,Root,76,50.82,11609,55.60,Right-hand bat,311.0,46.75,93.3,3.00,rob,
JC,Buttler,27,36.60,2423,60.42,Right-hand bat,-,-,-,-,-,
MM,Ali,54,31.02,5132,51.38,Left-hand bat,1650.2,37.46,62.2,3.60,rob,
BT,Foakes,2,76.00,384,59.37,Right-hand bat,-,-,-,-,-,
SM,Curran,7,36.72,698,57.87,Left-hand bat,106.5,25.14,45.7,3.29,lmf,
AU,Rashid,17,19.28,1167,41.30,Right-hand bat,577.1,39.10,62.9,3.72,rls,
MJ,Leach,3,13.25,129,41.08,Left-hand bat,147.0,24.46,58.8,2.49,lo,
JM,Anderson,145,9.90,2905,40.24,Left-hand bat,5291.0,26.98,56.1,2.88,rfm,
FDM,Karunaratne,53,37.29,7571,48.76,Left-hand bat,24.0,97.00,144.0,4.04,rm,
JK,Silva,39,28.36,5212,40.27,Right-hand bat,-,-,-,-,-,
PM,Pushpakumara,3,9.40,170,27.64,Right-hand bat,111.2,47.55,74.2,3.84,lo,
DM,de Silva,19,36.60,2260,56.68,Right-hand bat,150.1,78.57,128.7,3.66,rob,
BKG,Mendis,31,35.43,3648,58.27,Right-hand bat,13.0,55.00,78.0,4.23,-,
AD,Mathews,77,43.68,10586,49.93,Right-hand bat,638.0,52.66,116.0,2.72,rm,
ARS,Silva,9,41.64,1328,43.90,Right-hand bat,-,-,-,-,rob,
N,Dickwella,24,30.44,1881,69.59,Left-hand bat,-,-,-,-,-,
MDK,Perera,33,20.38,2149,49.32,Right-hand bat,1390.4,31.86,60.0,3.18,rob,
A,Dananjaya,5,19.28,246,54.87,Left-hand bat,168.5,24.25,37.5,3.87,rob,
RAS,Lakmal,51,11.43,1351,49.07,Right-hand bat,1537.0,40.46,76.2,3.18,rfm,
