Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Shadman,Islam,1,76.00,199,38.19,Left-hand bat,-,-,-,-,lo,
Soumya,Sarkar,12,26.72,1018,57.76,Left-hand bat,42.4,159.00,256.0,3.72,rmf,
Mominul,Haque,33,44.08,4417,56.89,Left-hand bat,72.1,70.25,108.2,3.89,lo,
Mohammad,Mithun,3,26.60,260,51.15,Right-hand bat,-,-,-,-,-,
Shakib,Al Hasan,55,39.65,6150,61.90,Left-hand bat,2129.0,31.29,62.3,3.01,lo,
Mushfiqur,Rahim,66,35.14,8540,46.90,Right-hand bat,-,-,-,-,-,
Mahmudullah,,43,31.67,4592,52.41,Right-hand bat,556.3,46.51,81.4,3.42,rob,
Liton,Das,13,25.36,969,57.58,Right-hand bat,-,-,-,-,-,
Mehidy,Hasan Miraz,18,19.39,1072,50.65,Right-hand bat,768.1,29.78,54.8,3.25,rob,
Taijul,Islam,23,10.43,762,43.83,Left-hand bat,938.4,30.65,58.0,3.16,lo,
Nayeem,Hasan,2,21.50,130,33.07,Right-hand bat,38.0,22.16,38.0,3.50,rob,
KC,Brathwaite,53,35.22,8028,41.24,Right-hand bat,291.3,56.70,102.8,3.30,rob,
KOA,Powell,40,26.81,3930,51.17,Left-hand bat,1.0,-,-,0.00,-,
SD,Hope,26,28.51,3136,42.72,Right-hand bat,-,-,-,-,-,
SW,Ambris,6,15.09,356,46.62,Right-hand bat,-,-,-,-,-,
RL,Chase,26,32.46,3041,48.04,Right-hand bat,576.4,47.61,82.3,3.46,rob,
SO,Hetmyer,10,29.70,756,78.57,Left-hand bat,-,-,-,-,-,
SO,Dowrich,27,27.86,2634,45.48,Right-hand bat,-,-,-,-,-,
D,Bishoo,36,15.36,1903,37.15,Left-hand bat,1344.3,37.17,68.9,3.23,rls,
KAJ,Roach,50,11.93,2055,37.76,Right-hand bat,1476.1,28.61,53.3,3.21,rfm,
JA,Warrican,7,27.60,243,56.79,Right-hand bat,232.4,38.38,66.4,3.46,lo,
SH,Lewis,2,6.00,66,36.36,Right-hand bat,40.0,54.00,80.0,4.05,rf,
