Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
S,Matsikenyeri,3,27.40,254,53.93,Right-hand bat,19.0,74.00,114.0,3.89,rob,
BRM,Taylor,1,11.50,68,33.82,Right-hand bat,-,-,-,-,rob,
DD,Ebrahim,21,24.60,2336,40.02,Right-hand bat,-,-,-,-,rm,
T,Taibu,15,23.66,1621,39.42,Right-hand bat,8.0,27.00,48.0,3.37,rm,
E,Chigumbura,1,7.00,25,56.00,Right-hand bat,12.0,44.00,72.0,3.66,rfm,
A,Maregwede,1,11.00,58,37.93,Right-hand bat,-,-,-,-,-,
ML,Nkala,8,15.55,305,45.90,Right-hand bat,184.0,70.75,138.0,3.07,rm,
P,Utseya,1,22.50,58,77.58,Right-hand bat,12.0,-,-,4.58,rob,
NB,Mahwire,6,4.83,134,21.64,Right-hand bat,110.5,82.00,110.8,4.43,rfm,
DT,Hondo,6,12.50,156,32.05,Right-hand bat,131.4,35.91,65.8,3.27,rfm,
T,Panyangara,1,50.00,59,84.74,Right-hand bat,26.1,33.66,52.3,3.85,rfm,
MS,Atapattu,72,38.99,13,12,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,87,42.60,12,28,Left-hand bat,1050.4,33.67,81.8,2.46,lo,
KC,Sangakkara,37,43.01,4722,51.01,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,58,47.66,7878,52.03,Right-hand bat,70.2,53.50,105.5,3.04,rm,
TM,Dilshan,16,33.83,1600,50.75,Right-hand bat,11.0,-,-,2.27,rob,
TT,Samaraweera,17,59.81,2347,40.77,Right-hand bat,166.1,40.58,83.0,2.93,rob,
HAPW,Jayawardene,4,3.00,25,36.00,Right-hand bat,-,-,-,-,-,
WPUJC,Vaas,75,20.70,4366,42.21,Left-hand bat,2763.3,30.45,68.8,2.65,lfm,
MF,Maharoof,1,40.00,75,53.33,Right-hand bat,14.0,31.50,42.0,4.50,rfm,
DNT,Zoysa,27,8.50,620,43.87,Left-hand bat,648.0,32.63,67.0,2.92,lfm,
M,Muralitharan,89,12.87,1365,68.86,Right-hand bat,5070.3,22.76,58.3,2.33,rob,
