Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SV,Carlisle,27,26.25,3176,35.54,Right-hand bat,-,-,-,-,rm,
TR,Gripper,14,21.07,1851,29.60,Right-hand bat,76.4,98.66,153.3,3.86,rob,
ADR,Campbell,58,26.91,6549,41.50,Left-hand bat,11.0,-,-,2.54,rob,
A,Flower,61,52.30,10400,44.75,Left-hand bat,0.1,-,-,0.00,rob,
DD,Ebrahim,12,25.95,1518,35.90,Right-hand bat,-,-,-,-,rm,
GW,Flower,61,29.55,9235,34.23,Right-hand bat,549.0,60.12,131.7,2.73,lo,
HH,Streak,51,21.01,3917,36.48,Right-hand bat,1872.4,26.98,62.4,2.59,rfm,
TJ,Friend,10,28.25,862,39.32,Right-hand bat,307.2,43.26,80.1,3.23,rfm,
T,Taibu,4,6.62,147,36.05,Right-hand bat,-,-,-,-,rm,
RW,Price,8,3.90,250,15.60,Right-hand bat,416.4,43.84,96.1,2.73,lo,
BT,Watambwa,6,3.66,59,18.64,Right-hand bat,155.1,35.00,66.5,3.15,rfm,
SS,Das,18,40.06,2976,40.38,Right-hand bat,3.0,-,-,2.33,rm,
D,Dasgupta,7,31.27,1121,30.68,Right-hand bat,-,-,-,-,-,
SC,Ganguly,53,41.34,7021,47.69,Left-hand bat,300.2,44.00,78.3,3.36,rm,
SR,Tendulkar,91,58.57,,,Right-hand bat,323.0,40.52,77.5,3.13,-,
R,Dravid,55,50.92,10750,40.26,Right-hand bat,11.0,-,-,1.90,rob,
V,Sehwag,5,51.50,478,64.64,Right-hand bat,11.0,-,-,3.45,rob,
SB,Bangar,3,71.50,301,47.50,Right-hand bat,20.0,-,-,3.10,rmf,
A,Kumble,68,18.26,3514,37.93,Right-hand bat,3578.2,27.54,67.9,2.43,rls,
J,Srinath,59,13.85,1769,46.97,Right-hand bat,2252.2,29.73,61.7,2.89,rfm,
Harbhajan,Singh,22,13.23,438,63.47,Right-hand bat,972.5,27.98,62.7,2.67,rob,
Z,Khan,11,7.75,204,45.58,Right-hand bat,327.1,40.07,70.1,3.42,lfm,
