Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,161,45.35,26562,46.95,Left-hand bat,3.0,7.00,18.0,2.33,-,
KK,Jennings,12,22.09,1147,42.37,Left-hand bat,8.0,-,-,3.25,rmf,
MM,Ali,52,32.27,5083,51.42,Left-hand bat,1565.2,39.05,64.7,3.61,rob,
JE,Root,74,51.04,11375,55.20,Right-hand bat,297.0,47.00,93.7,3.00,rob,
JM,Bairstow,59,37.19,6438,55.46,Right-hand bat,-,-,-,-,rm,
BA,Stokes,46,33.89,4682,59.35,Left-hand bat,1104.0,33.25,59.1,3.37,rfm,
JC,Buttler,25,35.94,2181,59.33,Right-hand bat,-,-,-,-,-,
SM,Curran,5,36.50,474,61.60,Left-hand bat,91.5,23.23,42.3,3.28,lmf,
AU,Rashid,15,18.81,1064,38.90,Right-hand bat,511.0,40.31,63.8,3.78,rls,
SCJ,Broad,123,19.63,4696,65.22,Left-hand bat,4209.3,28.92,58.3,2.97,rfm,
JM,Anderson,143,9.82,2876,39.98,Left-hand bat,5250.0,26.84,55.8,2.88,rfm,
KL,Rahul,29,38.53,3098,58.45,Right-hand bat,-,-,-,-,-,
S,Dhawan,34,40.61,3458,66.94,Left-hand bat,9.0,-,-,2.00,rob,
CA,Pujara,62,49.57,10253,46.90,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,71,53.92,10557,58.22,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,50,40.90,6149,51.22,Right-hand bat,-,-,-,-,rm,
GH,Vihari,1,28.00,130,43.07,Right-hand bat,10.3,12.66,21.0,3.61,rob,
RR,Pant,3,27.00,252,64.28,Left-hand bat,-,-,-,-,-,
RA,Jadeja,37,30.83,2042,63.41,Left-hand bat,1773.3,23.65,59.7,2.37,lo,
I,Sharma,87,8.07,2160,28.79,Right-hand bat,2763.0,34.73,64.7,3.21,rfm,
Mohammed,Shami,35,11.80,561,75.75,Right-hand bat,1111.4,30.17,52.9,3.42,rf,
JJ,Bumrah,6,1.42,85,11.76,Right-hand bat,245.3,25.57,52.6,2.91,rf,
