Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MG,Vandort,12,44.00,1603,49.40,Left-hand bat,-,-,-,-,rm,
ST,Jayasuriya,110,40.07,14,31,Left-hand bat,1364.4,34.34,83.5,2.46,lo,
KC,Sangakkara,69,57.00,10651,56.19,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,91,49.37,13052,52.58,Right-hand bat,76.2,57.00,114.5,2.98,rm,
LPC,Silva,8,33.16,587,67.80,Right-hand bat,-,-,-,-,rls,
J,Mubarak,9,16.33,591,41.45,Left-hand bat,13.0,-,-,3.23,rob,
HAPW,Jayawardene,15,25.25,879,45.96,Right-hand bat,-,-,-,-,-,
WPUJC,Vaas,100,23.45,6276,43.35,Left-hand bat,3555.1,29.40,65.6,2.68,lfm,
CRD,Fernando,29,5.69,522,28.35,Right-hand bat,750.2,33.00,54.2,3.65,rfm,
SL,Malinga,26,9.36,464,38.36,Right-hand bat,735.1,33.25,50.7,3.93,rf,
M,Muralitharan,116,11.67,1642,69.67,Right-hand bat,6417.2,21.69,54.0,2.41,rob,
AN,Cook,22,42.61,3527,47.12,Left-hand bat,-,-,-,-,-,
MP,Vaughan,71,43.55,9992,51.87,Right-hand bat,163.0,93.50,163.0,3.44,rob,
IR,Bell,31,43.84,4250,51.57,Right-hand bat,18.0,76.00,108.0,4.22,rm,
KP,Pietersen,31,51.70,4515,65.27,Right-hand bat,56.0,131.00,168.0,4.67,rob,
PD,Collingwood,28,43.27,4614,45.01,Right-hand bat,136.5,56.25,102.6,3.28,rm,
RS,Bopara,1,21.00,64,65.62,Right-hand bat,9.0,-,-,2.66,rm,
MJ,Prior,8,38.33,765,60.13,Right-hand bat,-,-,-,-,-,
RJ,Sidebottom,8,20.42,296,48.31,Left-hand bat,287.0,32.20,68.8,2.80,lfm,
MJ,Hoggard,65,7.53,2057,22.70,Right-hand bat,2248.1,29.64,54.8,3.24,rfm,
JM,Anderson,20,11.00,431,33.17,Left-hand bat,648.3,39.20,62.7,3.74,rfm,
MS,Panesar,21,7.52,397,32.24,Left-hand bat,824.3,30.72,62.6,2.94,lo,
