Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,112,46.22,18654,46.59,Left-hand bat,3.0,7.00,18.0,2.33,-,
IJL,Trott,52,44.08,8128,47.18,Right-hand bat,118.0,80.00,141.6,3.38,rm,
GS,Ballance,11,62.35,2164,48.98,Left-hand bat,2.0,-,-,2.50,rls,
IR,Bell,108,44.57,14628,49.97,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JE,Root,25,55.00,4234,49.36,Right-hand bat,131.0,46.57,112.2,2.48,rob,
MM,Ali,9,29.33,901,39.06,Left-hand bat,236.0,29.50,50.5,3.50,rob,
BA,Stokes,9,28.43,823,55.28,Left-hand bat,268.4,39.20,64.4,3.64,rfm,
JC,Buttler,6,62.00,461,67.24,Right-hand bat,-,-,-,-,-,
CJ,Jordan,8,18.00,320,56.25,Right-hand bat,255.0,35.80,72.8,2.94,rfm,
SCJ,Broad,77,23.18,3313,66.49,Left-hand bat,2696.5,29.97,59.0,3.04,rfm,
JM,Anderson,102,10.69,2422,40.17,Left-hand bat,3805.0,29.22,57.5,3.04,rfm,
KC,Brathwaite,20,36.80,3182,41.64,Right-hand bat,13.4,61.00,82.0,4.46,rob,
SD,Hope,1,7.00,60,23.33,Right-hand bat,-,-,-,-,-,
DM,Bravo,35,43.18,5459,46.67,Left-hand bat,1.0,-,-,2.00,rm,
MN,Samuels,58,35.83,7143,48.66,Right-hand bat,683.0,58.71,105.0,3.35,rob,
S,Chanderpaul,164,51.37,27395,43.31,Left-hand bat,290.0,98.11,193.3,3.04,rls,
J,Blackwood,8,50.36,990,55.95,Right-hand bat,24.3,49.00,73.5,4.00,rob,
D,Ramdin,67,26.74,5332,49.66,Right-hand bat,-,-,-,-,-,
JO,Holder,6,29.33,448,58.92,Right-hand bat,160.5,34.46,74.2,2.78,rmf,
V,Permaul,5,10.71,100,75.00,Right-hand bat,172.4,36.31,64.7,3.36,lo,
JE,Taylor,39,14.56,1228,62.86,Right-hand bat,1145.5,34.35,60.3,3.41,rf,
ST,Gabriel,13,4.88,119,36.97,Right-hand bat,318.3,34.93,61.6,3.40,rf,
