Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,7,45.50,790,57.59,Left-hand bat,4.0,-,-,3.00,rob,
HH,Gibbs,42,41.77,6075,46.76,Right-hand bat,-,-,-,-,-,
G,Kirsten,88,43.05,14378,42.52,Left-hand bat,56.1,70.50,168.5,2.51,rob,
JH,Kallis,65,50.62,11251,39.59,Right-hand bat,1447.3,28.30,63.8,2.65,rfm,
HH,Dippenaar,16,20.41,1229,39.86,Right-hand bat,-,-,-,-,rob,
ND,McKenzie,27,35.36,3530,41.07,Right-hand bat,9.0,-,-,6.00,rm,
MV,Boucher,57,30.20,3978,50.87,Right-hand bat,-,-,-,-,rm,
SM,Pollock,67,32.95,4847,49.63,Right-hand bat,2483.0,20.81,54.5,2.28,rfm,
N,Boje,20,23.16,1414,40.94,Left-hand bat,597.3,29.50,70.2,2.51,lo,
M,Ntini,28,8.10,321,50.46,Right-hand bat,856.5,30.50,60.4,3.02,rf,
M,Hayward,13,8.85,153,40.52,Right-hand bat,401.3,28.02,51.2,3.28,rf,
Taufeeq,Umar,12,38.30,1600,47.87,Left-hand bat,11.0,-,-,3.27,rob,
Saleem,Elahi,12,20.28,1059,40.22,Right-hand bat,-,-,-,-,rob,
Younis,Khan,26,38.97,3191,50.07,Right-hand bat,33.0,115.00,198.0,3.48,-,
Inzamam-ul-Haq,,84,48.97,11470,53.37,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,42,48.42,6496,47.70,Right-hand bat,1.0,-,-,3.00,rob,
Faisal,Iqbal,9,24.53,877,41.96,Right-hand bat,1.0,-,-,7.00,rob,
Abdul,Razzaq,24,29.44,2366,42.30,Right-hand bat,561.1,33.02,70.1,2.82,rfm,
Kamran,Akmal,3,27.00,194,69.58,Right-hand bat,-,-,-,-,-,
Saqlain,Mushtaq,46,15.37,3450,25.85,Right-hand bat,2224.3,28.19,66.0,2.56,rob,
Waqar,Younis,86,10.31,2082,48.07,Right-hand bat,2676.0,23.29,43.1,3.23,rf,
Mohammad,Sami,8,11.40,136,41.91,Right-hand bat,286.3,36.79,71.6,3.08,rf,
