Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,18,58.53,2522,64.98,Left-hand bat,38.1,60.50,114.5,3.17,rob,
HH,Gibbs,53,45.35,7734,49.84,Right-hand bat,-,-,-,-,-,
JA,Rudolph,8,39.25,970,48.55,Left-hand bat,8.0,29.00,48.0,3.62,rls,
JH,Kallis,72,49.26,12368,40.23,Right-hand bat,1670.0,29.41,65.0,2.71,rfm,
M,van Jaarsveld,4,35.25,230,61.30,Right-hand bat,-,-,-,-,-,
ND,McKenzie,36,33.16,4395,40.75,Right-hand bat,9.0,-,-,6.00,rm,
MV,Boucher,68,30.87,4863,52.06,Right-hand bat,-,-,-,-,rm,
SM,Pollock,77,34.39,5519,51.09,Right-hand bat,2862.2,20.71,54.5,2.27,rfm,
RJ,Peterson,4,31.25,196,63.77,Left-hand bat,109.5,44.71,94.1,2.84,lo,
A,Nel,5,1.40,30,23.33,Right-hand bat,163.2,33.06,65.3,3.03,rfm,
M,Ntini,39,11.12,522,51.14,Right-hand bat,1274.0,29.56,56.2,3.15,rf,
WW,Hinds,36,33.22,4327,48.37,Left-hand bat,115.1,28.00,49.3,3.40,rm,
D,Ganga,25,26.04,2938,39.00,Right-hand bat,10.0,-,-,3.60,rob,
RR,Sarwan,37,37.34,5637,40.41,Right-hand bat,84.0,78.00,126.0,3.71,rls,
BC,Lara,99,52.26,14732,59.95,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,69,43.68,10499,41.60,Left-hand bat,241.0,90.62,180.7,3.00,rls,
RD,Jacobs,54,27.69,4528,46.48,Left-hand bat,-,-,-,-,-,
VC,Drakes,9,19.69,591,43.31,Right-hand bat,327.1,33.86,65.4,3.10,rf,
M,Dillon,36,7.93,1298,37.28,Right-hand bat,1384.4,32.25,64.4,3.00,rfm,
CH,Gayle,35,32.75,3995,47.55,Left-hand bat,208.3,45.90,113.7,2.42,rob,
FH,Edwards,4,6.00,115,20.86,Right-hand bat,136.1,30.31,51.0,3.56,rf,
CD,Collymore,6,9.83,195,30.25,Right-hand bat,222.0,25.70,49.3,3.12,rfm,
