Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DM,Richards,2,27.00,142,76.05,Right-hand bat,-,-,-,-,rm,
OJ,Phillips,2,40.00,312,51.28,Left-hand bat,-,-,-,-,-,
TM,Dowlin,2,46.25,388,47.68,Right-hand bat,-,-,-,-,rob,
RO,Hinds,15,21.04,1245,40.56,Left-hand bat,290.3,66.92,134.0,2.99,lo,
FL,Reifer,6,9.25,345,32.17,Left-hand bat,-,-,-,-,rm,
DE,Bernard,3,40.40,380,53.15,Right-hand bat,43.0,46.25,64.5,4.30,rmf,
DJG,Sammy,7,18.23,465,50.96,Right-hand bat,220.4,25.96,52.9,2.94,rm,
CAK,Walton,2,3.25,20,65.00,Right-hand bat,-,-,-,-,-,
RA,Austin,2,9.75,216,18.05,Right-hand bat,54.2,51.66,108.6,2.85,rob,
TL,Best,14,9.80,403,48.63,Right-hand bat,364.3,48.67,78.1,3.73,rf,
KAJ,Roach,2,7.00,66,21.21,Right-hand bat,86.3,17.61,39.9,2.64,rfm,
Tamim,Iqbal,12,27.63,1315,46.23,Left-hand bat,2.0,-,-,2.00,-,
Imrul,Kayes,6,13.41,416,38.70,Left-hand bat,1.0,-,-,7.00,-,
Enamul,Haque jnr,14,5.88,257,20.62,Right-hand bat,532.3,39.24,77.9,3.02,lo,
Junaid,Siddique,12,22.86,1257,41.84,Left-hand bat,2.0,-,-,1.00,rob,
Raqibul,Hasan,5,22.90,519,44.12,Right-hand bat,2.0,-,-,2.50,rls,
Mohammad,Ashraful,50,23.10,4685,45.86,Right-hand bat,249.1,58.63,78.6,4.47,rob,
Shakib,Al Hasan,14,29.79,1337,53.47,Left-hand bat,498.3,28.27,62.3,2.72,lo,
Mushfiqur,Rahim,16,23.41,1584,42.86,Right-hand bat,-,-,-,-,-,
Mahmudullah,,2,15.00,141,31.91,Right-hand bat,62.4,15.91,31.3,3.04,rob,
Shahadat,Hossain,23,7.70,597,38.69,Right-hand bat,557.2,43.69,63.0,4.15,rmf,
Rubel,Hossain,2,5.00,48,10.41,Right-hand bat,40.0,60.66,80.0,4.55,rf,
