Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
V,Sehwag,31,51.73,3500,72.42,Right-hand bat,88.3,111.33,177.0,3.77,rob,
G,Gambhir,5,43.85,496,61.89,Left-hand bat,-,-,-,-,rls,
R,Dravid,86,57.52,17567,41.91,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,120,57.43,,,Right-hand bat,510.0,47.25,85.0,3.33,-,
SC,Ganguly,79,42.25,9873,49.64,Left-hand bat,379.2,50.64,91.0,3.33,rm,
VVS,Laxman,61,43.12,7586,50.02,Right-hand bat,42.0,100.00,252.0,2.38,rob,
KD,Karthik,5,16.16,253,38.33,Right-hand bat,-,-,-,-,-,
IK,Pathan,10,21.10,552,38.22,Left-hand bat,358.0,27.66,55.0,3.01,lmf,
A,Kumble,92,16.31,4128,37.54,Right-hand bat,4835.5,27.86,65.3,2.55,rls,
Harbhajan,Singh,43,14.18,1026,67.73,Right-hand bat,1946.3,27.91,61.7,2.70,rob,
Z,Khan,37,12.25,797,55.33,Right-hand bat,1137.1,36.40,67.5,3.23,lfm,
Nafees,Iqbal,4,22.12,425,41.64,Right-hand bat,-,-,-,-,rm,
Javed,Omar,25,21.02,3031,33.98,Right-hand bat,1.0,-,-,12.00,rls,
Mashrafe,Mortaza,14,8.09,254,70.07,Right-hand bat,381.4,36.11,67.3,3.21,rfm,
Habibul,Bashar,32,34.48,3655,58.49,Right-hand bat,39.0,-,-,5.00,rob,
Mohammad,Ashraful,23,26.47,2663,41.75,Right-hand bat,112.0,72.71,96.0,4.54,rob,
Aftab,Ahmed,2,23.75,156,60.89,Right-hand bat,4.0,-,-,3.50,rm,
Manjural,Islam Rana,6,25.70,692,37.13,Left-hand bat,124.5,80.20,149.8,3.21,lo,
Khaled,Mashud,31,19.26,2939,34.09,Right-hand bat,-,-,-,-,-,
Mohammad,Rafique,16,20.22,890,61.34,Left-hand bat,771.0,32.37,75.8,2.56,lo,
Talha,Jubair,7,6.50,97,53.60,Right-hand bat,181.4,55.07,77.8,4.24,rm,
Nazmul,Hossain,1,8.00,9,88.88,Right-hand bat,25.5,57.00,77.5,4.41,rmf,
