Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Shoaib,Malik,13,34.33,1408,43.89,Right-hand bat,202.1,58.33,101.0,3.46,rob,
Salman,Butt,10,34.27,1233,50.04,Left-hand bat,-,-,-,-,rob,
Younis,Khan,40,46.04,5945,51.89,Right-hand bat,40.0,82.00,120.0,4.10,-,
Mohammad,Yousuf,63,49.86,9526,50.25,Right-hand bat,1.0,-,-,3.00,rob,
Inzamam-ul-Haq,,106,51.29,14838,54.27,Right-hand bat,1.3,-,-,5.33,lo,
Shahid,Afridi,21,37.64,1688,82.52,Right-hand bat,399.1,31.89,61.4,3.11,rls,
Kamran,Akmal,19,28.29,1391,63.04,Right-hand bat,-,-,-,-,-,
Naved-ul-Hasan,,8,17.60,214,82.24,Right-hand bat,236.5,58.18,88.8,3.93,rmf,
Mohammad,Sami,25,11.74,1062,29.84,Right-hand bat,887.3,47.15,81.9,3.45,rf,
V,Sehwag,40,56.73,4748,75.27,Right-hand bat,107.3,134.33,215.0,3.74,rob,
R,Dravid,95,58.07,19204,42.34,Right-hand bat,20.0,39.00,120.0,1.95,rob,
VVS,Laxman,70,43.46,8643,49.78,Right-hand bat,42.0,100.00,252.0,2.38,rob,
Shoaib,Akhtar,40,9.27,1162,38.29,Right-hand bat,1199.2,25.04,44.6,3.36,rf,
Danish,Kaneria,32,5.80,301,40.53,Right-hand bat,1467.0,31.04,61.5,3.02,rls,
SR,Tendulkar,127,56.71,,,Right-hand bat,544.0,49.78,88.2,3.38,-,
SC,Ganguly,87,40.87,10591,48.62,Left-hand bat,401.2,53.68,96.3,3.34,rm,
Yuvraj,Singh,11,37.76,924,53.13,Left-hand bat,14.0,43.00,84.0,3.07,lo,
MS,Dhoni,4,37.25,199,74.87,Right-hand bat,-,-,-,-,rm,
IK,Pathan,19,26.71,1202,46.67,Left-hand bat,636.1,27.58,51.5,3.20,lmf,
AB,Agarkar,26,16.79,1081,52.82,Right-hand bat,809.3,47.32,83.7,3.39,rf,
A,Kumble,101,17.19,4535,38.30,Right-hand bat,5288.0,28.23,65.1,2.60,rls,
Harbhajan,Singh,51,15.27,1222,68.73,Right-hand bat,2259.5,28.68,61.9,2.77,rob,
