Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MG,Vandort,14,47.40,1895,50.02,Left-hand bat,-,-,-,-,rm,
WU,Tharanga,15,28.52,1440,49.51,Left-hand bat,-,-,-,-,-,
KC,Sangakkara,71,56.37,10756,56.08,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,93,51.93,13885,52.36,Right-hand bat,78.2,58.00,117.5,2.96,rm,
LPC,Silva,10,32.00,719,62.30,Right-hand bat,15.0,60.00,90.0,4.00,rls,
TM,Dilshan,43,37.89,3928,56.92,Right-hand bat,108.0,43.71,92.5,2.83,rob,
HAPW,Jayawardene,17,26.83,1043,46.30,Right-hand bat,-,-,-,-,-,
WPUJC,Vaas,102,23.85,6423,43.82,Left-hand bat,3631.0,29.43,65.8,2.68,lfm,
SL,Malinga,28,9.14,503,38.17,Right-hand bat,796.1,33.80,52.4,3.86,rf,
AN,Cook,24,45.02,4197,46.12,Left-hand bat,-,-,-,-,-,
MP,Vaughan,73,43.54,10301,51.99,Right-hand bat,163.0,93.50,163.0,3.44,rob,
IR,Bell,33,42.51,4473,51.33,Right-hand bat,18.0,76.00,108.0,4.22,rm,
KP,Pietersen,33,50.40,4675,64.68,Right-hand bat,74.0,165.00,222.0,4.45,rob,
PD,Collingwood,30,42.76,4827,45.18,Right-hand bat,147.4,54.22,98.4,3.30,rm,
RS,Bopara,3,8.40,73,57.53,Right-hand bat,26.0,81.00,156.0,3.11,rm,
MJ,Prior,10,40.14,1001,56.14,Right-hand bat,-,-,-,-,-,
RJ,Sidebottom,10,19.00,453,37.74,Left-hand bat,357.0,34.48,73.8,2.80,lfm,
SJ,Harmison,56,11.44,1096,58.48,Right-hand bat,2040.3,30.96,58.0,3.20,rfm,
MJ,Hoggard,66,7.41,2061,22.65,Right-hand bat,2280.1,30.01,55.3,3.25,rfm,
MS,Panesar,23,7.11,406,31.52,Left-hand bat,900.3,32.76,66.7,2.94,lo,
UWMBCA,Welegedara,1,-,-,-,Right-hand bat,22.0,19.00,33.0,3.45,lfm,
M,Muralitharan,118,11.67,1642,69.67,Right-hand bat,6533.4,21.77,54.2,2.40,rob,
