Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,27,36.29,3797,44.93,Right-hand bat,11.0,35.00,66.0,3.18,rob,
G,Gambhir,56,42.58,7880,51.34,Left-hand bat,2.0,-,-,2.00,rls,
CA,Pujara,24,49.26,3738,50.08,Right-hand bat,-,-,-,-,rls,
V,Kohli,29,39.46,3705,50.06,Right-hand bat,24.0,-,-,2.91,rm,
AM,Rahane,10,39.88,1305,51.95,Right-hand bat,-,-,-,-,rm,
MS,Dhoni,88,38.46,8132,59.12,Right-hand bat,16.0,-,-,4.18,rm,
STR,Binny,3,23.60,211,55.92,Right-hand bat,32.0,-,-,4.37,rm,
R,Ashwin,21,38.86,1372,65.16,Right-hand bat,1055.0,28.65,59.1,2.90,rob,
B,Kumar,11,24.50,738,46.47,Right-hand bat,276.5,30.25,59.3,3.05,rm,
VR,Aaron,3,4.50,60,30.00,Right-hand bat,87.0,47.37,65.2,4.35,rf,
I,Sharma,58,9.35,1793,29.22,Right-hand bat,1952.3,36.75,65.8,3.35,rfm,
AN,Cook,109,46.02,17990,46.82,Left-hand bat,3.0,7.00,18.0,2.33,-,
SD,Robson,7,30.54,755,44.50,Right-hand bat,-,-,-,-,rls,
GS,Ballance,8,60.75,1433,50.87,Left-hand bat,2.0,-,-,2.50,rls,
IR,Bell,105,45.00,14320,49.97,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JE,Root,22,50.94,3745,46.24,Right-hand bat,85.0,56.25,127.5,2.64,rob,
MM,Ali,7,31.77,754,37.93,Left-hand bat,175.4,28.09,47.9,3.51,rob,
JC,Buttler,3,66.66,286,69.93,Right-hand bat,-,-,-,-,-,
CR,Woakes,4,37.50,137,54.74,Right-hand bat,95.0,52.16,95.0,3.29,rfm,
CJ,Jordan,5,20.83,216,57.87,Right-hand bat,151.0,33.06,60.4,3.28,rfm,
SCJ,Broad,74,24.09,3292,66.61,Left-hand bat,2585.5,29.90,58.7,3.05,rfm,
JM,Anderson,99,10.90,2376,39.94,Left-hand bat,3685.4,29.72,58.1,3.06,rfm,
