Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Javed,Omar,29,22.98,3774,34.71,Right-hand bat,1.0,-,-,12.00,rls,
Nafees,Iqbal,8,25.93,1063,39.04,Right-hand bat,-,-,-,-,rm,
Habibul,Bashar,36,34.10,4021,59.36,Right-hand bat,39.0,-,-,5.00,rob,
Mohammad,Ashraful,27,23.68,2822,41.95,Right-hand bat,126.0,68.75,94.5,4.36,rob,
Rajin,Saleh,15,26.92,2068,36.46,Right-hand bat,58.0,103.50,174.0,3.56,rob,
Aftab,Ahmed,6,23.36,389,66.06,Right-hand bat,20.0,115.00,120.0,5.75,rm,
Khaled,Mashud,35,20.32,3428,34.97,Right-hand bat,-,-,-,-,-,
Mohammad,Rafique,20,21.12,1122,62.12,Left-hand bat,948.4,36.07,83.7,2.58,lo,
Tapash,Baisya,21,11.29,769,49.93,Right-hand bat,561.4,59.36,93.6,3.80,rfm,
Mashrafe,Mortaza,18,9.37,407,66.83,Right-hand bat,523.2,35.10,66.8,3.15,rfm,
Anwar,Hossain Monir,3,7.33,73,30.13,Right-hand bat,58.0,-,-,5.29,rfm,
ME,Trescothick,61,45.47,8707,54.84,Left-hand bat,50.0,155.00,300.0,3.10,rm,
AJ,Strauss,14,55.12,2623,50.43,Left-hand bat,-,-,-,-,lm,
MP,Vaughan,57,45.02,8097,51.71,Right-hand bat,151.0,86.00,151.0,3.41,rob,
IR,Bell,3,297.00,392,75.76,Right-hand bat,-,-,-,-,rm,
GP,Thorpe,100,44.66,14693,45.89,Left-hand bat,23.0,-,-,1.60,rm,
A,Flintoff,47,32.44,3358,66.67,Right-hand bat,1354.4,33.32,68.3,2.92,rfm,
GO,Jones,15,31.88,940,61.06,Right-hand bat,-,-,-,-,-,
GJ,Batty,7,20.57,533,27.01,Right-hand bat,232.2,66.63,126.7,3.15,rob,
MJ,Hoggard,40,9.13,1203,22.77,Right-hand bat,1415.0,29.63,54.0,3.28,rfm,
SJ,Harmison,30,11.03,514,55.83,Right-hand bat,1102.0,27.95,54.6,3.06,rfm,
SP,Jones,14,12.63,297,46.80,Left-hand bat,368.1,31.41,53.8,3.49,rfm,
