Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SS,Das,22,35.63,3283,39.08,Right-hand bat,11.0,-,-,3.18,rm,
W,Jaffer,4,27.85,424,45.99,Right-hand bat,11.0,9.00,33.0,1.63,rob,
R,Dravid,59,52.20,11703,40.14,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,95,57.49,,,Right-hand bat,363.0,42.66,80.6,3.17,-,
SC,Ganguly,57,42.43,7622,47.32,Left-hand bat,321.2,46.39,83.8,3.32,rm,
VVS,Laxman,34,40.42,4042,52.00,Right-hand bat,42.0,100.00,252.0,2.38,rob,
A,Kumble,70,17.89,3542,37.88,Right-hand bat,3637.3,27.82,68.4,2.44,rls,
A,Ratra,3,32.75,360,36.38,Right-hand bat,1.0,-,-,1.00,rm,
Z,Khan,15,9.17,289,53.97,Right-hand bat,471.2,40.34,74.4,3.25,lfm,
J,Srinath,63,13.32,1832,47.27,Right-hand bat,2416.2,30.30,63.5,2.85,rfm,
A,Nehra,7,6.00,103,29.12,Right-hand bat,260.4,34.73,68.0,3.06,lmf,
CH,Gayle,20,29.34,2065,45.47,Left-hand bat,75.2,28.57,64.5,2.65,rob,
WW,Hinds,21,30.45,2562,43.98,Left-hand bat,30.3,24.00,45.7,3.14,rm,
RR,Sarwan,21,39.36,3396,38.25,Right-hand bat,18.0,28.50,54.0,3.16,rls,
BC,Lara,87,49.85,12429,59.36,Left-hand bat,10.0,-,-,2.80,rls,
CL,Hooper,96,37.67,11067,50.38,Right-hand bat,2144.1,50.72,123.7,2.46,rob,
S,Chanderpaul,55,43.32,8445,40.01,Left-hand bat,231.0,116.16,231.0,3.01,rls,
RD,Jacobs,39,28.46,3492,45.64,Left-hand bat,-,-,-,-,-,
M,Dillon,25,7.86,983,34.38,Right-hand bat,949.4,31.13,61.2,3.04,rfm,
PT,Collins,10,3.07,171,25.14,Right-hand bat,392.4,50.92,94.2,3.24,lfm,
A,Sanford,4,3.20,61,26.22,Right-hand bat,123.4,40.81,67.4,3.63,rfm,
CE,Cuffy,11,4.25,228,22.36,Right-hand bat,405.2,33.93,78.4,2.59,rf,
