Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KL,Rahul,7,37.84,931,52.84,Right-hand bat,-,-,-,-,-,
S,Dhawan,22,40.16,2400,60.25,Left-hand bat,9.0,-,-,2.00,rob,
V,Kohli,44,45.06,6055,53.59,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,25,49.00,3439,54.14,Right-hand bat,-,-,-,-,rm,
RG,Sharma,17,32.62,1814,52.14,Right-hand bat,54.4,98.50,164.0,3.60,rob,
R,Ashwin,35,34.26,2601,55.32,Right-hand bat,1663.2,25.21,51.9,2.91,rob,
WP,Saha,14,27.23,1366,41.87,Right-hand bat,-,-,-,-,-,
RA,Jadeja,17,20.62,803,61.64,Left-hand bat,741.0,23.42,62.6,2.24,lo,
B,Kumar,13,24.56,852,46.12,Right-hand bat,354.3,30.31,60.7,2.99,rm,
Mohammed,Shami,15,13.07,284,64.43,Right-hand bat,533.3,33.94,55.1,3.69,rf,
I,Sharma,71,8.73,1921,28.63,Right-hand bat,2315.3,36.86,66.7,3.31,rfm,
KC,Brathwaite,30,33.70,4338,42.73,Right-hand bat,140.0,43.72,76.3,3.43,rob,
LR,Johnson,5,33.11,592,50.33,Left-hand bat,4.0,-,-,2.25,rls,
DM,Bravo,45,39.96,6773,46.02,Left-hand bat,1.0,-,-,2.00,rm,
MN,Samuels,67,33.07,7897,47.73,Right-hand bat,732.0,59.63,107.1,3.34,rob,
J,Blackwood,18,31.53,1680,56.30,Right-hand bat,38.3,78.50,115.5,4.07,rob,
RL,Chase,3,38.00,430,44.18,Right-hand bat,114.1,41.75,85.6,2.92,rob,
SO,Dowrich,5,30.00,579,46.63,Right-hand bat,-,-,-,-,-,
JO,Holder,16,27.12,1066,63.60,Right-hand bat,391.1,48.09,106.6,2.70,rmf,
AS,Joseph,1,0.00,8,0.00,Right-hand bat,28.0,30.66,56.0,3.28,rfm,
ML,Cummins,2,26.00,63,41.26,Left-hand bat,59.2,21.00,39.5,3.18,rfm,
ST,Gabriel,19,5.31,199,42.71,Right-hand bat,440.3,38.74,67.7,3.43,rf,
