Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,19,38.23,3144,41.34,Right-hand bat,13.4,61.00,82.0,4.46,rob,
DS,Smith,38,24.50,3412,46.68,Left-hand bat,1.0,-,-,3.00,rob,
DM,Bravo,34,43.10,5272,46.60,Left-hand bat,1.0,-,-,2.00,rm,
MN,Samuels,57,36.28,7094,48.59,Right-hand bat,652.0,58.60,102.9,3.41,rob,
S,Chanderpaul,163,51.71,27320,43.34,Left-hand bat,290.0,98.11,193.3,3.04,rls,
J,Blackwood,7,42.20,798,52.88,Right-hand bat,24.3,49.00,73.5,4.00,rob,
D,Ramdin,66,26.88,5307,49.65,Right-hand bat,-,-,-,-,-,
JO,Holder,5,32.37,433,59.81,Right-hand bat,135.5,49.87,101.8,2.93,rmf,
KAJ,Roach,31,9.23,1091,32.99,Right-hand bat,1017.5,27.12,51.7,3.14,rfm,
D,Bishoo,12,15.66,409,45.96,Left-hand bat,566.4,40.70,77.2,3.16,rls,
ST,Gabriel,12,4.88,117,37.60,Right-hand bat,296.3,36.42,63.5,3.44,rf,
AN,Cook,111,46.13,18372,46.71,Left-hand bat,3.0,7.00,18.0,2.33,-,
IJL,Trott,51,45.01,8107,47.19,Right-hand bat,118.0,80.00,141.6,3.38,rm,
GS,Ballance,10,67.93,2043,49.87,Left-hand bat,2.0,-,-,2.50,rls,
IR,Bell,107,45.12,14614,50.02,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JE,Root,24,57.11,4186,49.11,Right-hand bat,114.0,46.00,114.0,2.42,rob,
MM,Ali,8,28.60,758,37.73,Left-hand bat,213.2,27.53,49.2,3.35,rob,
BA,Stokes,8,28.64,730,54.93,Left-hand bat,261.4,40.78,68.2,3.58,rfm,
JC,Buttler,5,54.40,394,69.03,Right-hand bat,-,-,-,-,-,
CJ,Jordan,7,21.87,299,58.52,Right-hand bat,238.0,36.20,71.4,3.04,rfm,
SCJ,Broad,76,23.58,3299,66.47,Left-hand bat,2673.5,29.97,58.9,3.04,rfm,
JM,Anderson,101,10.91,2410,40.29,Left-hand bat,3779.2,29.54,58.1,3.04,rfm,
