Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Sami,Aslam,11,33.25,1713,38.82,Left-hand bat,-,-,-,-,rm,
Azhar,Ali,56,47.19,11022,41.96,Right-hand bat,110.3,91.40,132.6,4.13,rls,
Babar,Azam,5,32.33,577,50.43,Right-hand bat,-,-,-,-,rob,
Younis,Khan,114,52.34,18676,52.41,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,71,46.17,10988,44.54,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,52,41.62,6953,47.89,Right-hand bat,16.0,57.00,96.0,3.56,rob,
Sarfaraz,Ahmed,32,41.28,2537,73.23,Right-hand bat,-,-,-,-,rob,
Mohammad,Amir,24,14.13,1491,36.01,Left-hand bat,858.1,32.70,63.5,3.08,lf,
Sohail,Khan,9,25.20,328,76.82,Right-hand bat,304.4,41.66,67.7,3.69,rfm,
Wahab,Riaz,23,8.16,633,39.96,Right-hand bat,710.2,34.27,59.1,3.47,lf,
MT,Renshaw,3,32.75,363,36.08,Left-hand bat,-,-,-,-,rob,
DA,Warner,59,48.50,6554,77.70,Left-hand bat,57.0,67.25,85.5,4.71,rls,
UT,Khawaja,22,46.68,3050,53.57,Left-hand bat,-,-,-,-,rm,
SPD,Smith,49,60.63,8130,57.42,Right-hand bat,206.1,52.11,72.7,4.29,rls,
PSP,Handscomb,3,83.00,438,56.84,Right-hand bat,-,-,-,-,-,
NJ,Maddinson,3,6.75,78,34.61,Left-hand bat,6.0,-,-,4.50,lo,
MS,Wade,15,30.66,1302,49.46,Left-hand bat,1.0,-,-,0.00,rm,
MA,Starc,33,24.55,1379,67.65,Left-hand bat,1140.5,27.74,48.5,3.42,lf,
NM,Lyon,62,13.61,1431,44.72,Right-hand bat,2367.5,33.87,63.7,3.19,rob,
Yasir,Shah,22,11.88,629,49.12,Right-hand bat,1152.0,29.64,56.6,3.13,rls,
JR,Hazlewood,25,15.81,544,46.50,Left-hand bat,908.5,25.66,53.4,2.88,rfm,
JM,Bird,8,19.50,135,28.88,Right-hand bat,292.2,27.47,51.5,3.19,rfm,
