Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SL,Campbell,51,32.82,7049,40.51,Right-hand bat,-,-,-,-,rm,
WW,Hinds,14,33.45,1767,45.44,Left-hand bat,-,-,-,-,rm,
JC,Adams,54,41.26,8017,37.57,Left-hand bat,475.3,49.48,105.6,2.80,lo,
BC,Lara,75,48.29,9934,61.73,Left-hand bat,10.0,-,-,2.80,rls,
MN,Samuels,3,34.40,422,40.75,Right-hand bat,60.5,61.66,121.6,3.04,rob,
RR,Sarwan,8,27.33,779,42.10,Right-hand bat,2.0,-,-,8.00,rls,
RD,Jacobs,26,24.72,2194,45.07,Left-hand bat,-,-,-,-,-,
MV,Nagamootoo,2,27.75,163,68.09,Left-hand bat,87.0,39.83,87.0,2.74,rls,
NAM,McLean,17,13.73,691,51.66,Left-hand bat,483.0,43.07,76.2,3.38,rf,
CEL,Stuart,2,7.00,108,19.44,Right-hand bat,60.0,39.83,60.0,3.98,rfm,
CA,Walsh,127,7.75,2019,45.31,Right-hand bat,4739.3,24.68,57.5,2.57,rf,
MJ,Slater,67,44.42,9381,53.04,Right-hand bat,2.1,6.00,13.0,2.76,rm,
ML,Hayden,13,24.36,1134,47.26,Left-hand bat,2.0,-,-,4.50,rm,
JL,Langer,38,39.60,5154,46.87,Left-hand bat,-,-,-,-,rm,
ME,Waugh,108,42.01,13392,51.76,Right-hand bat,688.0,39.19,80.9,2.90,-,
SR,Waugh,132,51.00,18270,47.73,Right-hand bat,1195.5,35.74,80.6,2.66,rm,
RT,Ponting,39,46.69,4892,50.59,Right-hand bat,37.5,22.25,56.7,2.35,rm,
AC,Gilchrist,14,54.37,1184,73.47,Left-hand bat,-,-,-,-,rob,
JN,Gillespie,18,16.52,1023,27.46,Right-hand bat,512.0,21.08,43.8,2.88,rf,
CR,Miller,17,9.05,277,62.09,Right-hand bat,626.5,25.46,59.6,2.55,-,
SCG,MacGill,16,10.40,485,42.88,Right-hand bat,624.3,25.02,49.9,3.00,rls,
GD,McGrath,67,5.98,905,37.67,Right-hand bat,2661.0,22.06,51.6,2.56,rfm,
