Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AB,de Villiers,5,40.22,620,58.38,Right-hand bat,-,-,-,-,rm,
HH,Gibbs,64,48.12,9848,51.30,Right-hand bat,-,-,-,-,-,
JA,Rudolph,23,40.18,3391,43.85,Left-hand bat,81.0,73.50,121.5,3.62,rls,
JH,Kallis,87,55.55,16029,42.62,Right-hand bat,1949.0,31.74,68.7,2.76,rfm,
GC,Smith,33,51.37,4541,61.08,Left-hand bat,103.5,67.40,124.6,3.24,rob,
MV,Boucher,78,30.60,5550,51.83,Right-hand bat,-,-,-,-,rm,
SM,Pollock,92,31.20,6227,50.10,Right-hand bat,3505.2,21.91,56.2,2.33,rfm,
N,Boje,29,23.62,1906,45.85,Left-hand bat,963.4,35.08,74.1,2.84,lo,
AJ,Hall,14,29.31,1158,48.10,Right-hand bat,349.1,35.48,67.5,3.15,rfm,
M,Ntini,54,10.41,790,54.05,Right-hand bat,1900.2,29.79,57.2,3.11,rf,
A,Nel,11,2.28,84,19.04,Right-hand bat,397.1,29.16,56.7,3.08,rfm,
ME,Trescothick,59,43.00,8300,53.37,Left-hand bat,50.0,155.00,300.0,3.10,rm,
AJ,Strauss,12,56.63,2500,49.84,Left-hand bat,-,-,-,-,lm,
RWT,Key,15,31.00,1639,47.28,Right-hand bat,-,-,-,-,rob,
MP,Vaughan,55,44.20,7883,51.03,Right-hand bat,151.0,86.00,151.0,3.41,rob,
GP,Thorpe,98,43.94,14536,45.65,Left-hand bat,23.0,-,-,1.60,rm,
A,Flintoff,45,32.44,3358,66.67,Right-hand bat,1317.5,34.80,71.8,2.90,rfm,
GO,Jones,13,31.88,940,61.06,Right-hand bat,-,-,-,-,-,
AF,Giles,45,20.79,2460,45.65,Right-hand bat,1713.0,37.15,80.9,2.75,lo,
MJ,Hoggard,38,9.13,1203,22.77,Right-hand bat,1364.5,31.27,57.2,3.27,rfm,
SP,Jones,12,12.63,297,46.80,Left-hand bat,333.1,32.77,55.5,3.54,rfm,
SJ,Harmison,28,11.03,514,55.83,Right-hand bat,1048.1,28.66,56.6,3.03,rfm,
