Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Shan,Masood,16,26.93,1988,43.36,Left-hand bat,12.0,22.00,36.0,3.66,rmf,
Azhar,Ali,74,42.95,13799,41.40,Right-hand bat,141.2,75.25,106.0,4.25,rls,
Haris,Sohail,11,36.75,1686,43.59,Left-hand bat,83.0,25.66,55.3,2.78,lo,
Asad,Shafiq,70,38.92,9062,48.54,Right-hand bat,44.4,76.00,134.0,3.40,rob,
Babar,Azam,22,36.21,2559,52.36,Right-hand bat,-,-,-,-,rob,
Iftikhar,Ahmed,2,3.66,26,42.30,Right-hand bat,16.2,66.00,98.0,4.04,rob,
Mohammad,Rizwan,2,48.33,213,68.07,Right-hand bat,-,-,-,-,-,
Yasir,Shah,36,12.00,1268,45.42,Right-hand bat,1930.5,29.16,55.9,3.12,rls,
Shaheen,Shah Afridi,4,5.50,57,57.89,Left-hand bat,137.1,33.78,58.7,3.44,lf,
Naseem,Shah,1,7.00,14,50.00,Right-hand bat,20.0,68.00,120.0,3.40,rf,
Imran,Khan,10,2.28,50,32.00,Right-hand bat,272.4,31.62,56.4,3.36,rmf,
DA,Warner,80,46.23,9020,73.30,Left-hand bat,57.0,67.25,85.5,4.71,rls,
JA,Burns,17,42.06,2040,59.80,Right-hand bat,-,-,-,-,-,
M,Labuschagne,10,46.75,1403,53.31,Right-hand bat,91.0,36.20,54.6,3.97,rls,
SPD,Smith,69,64.00,12377,56.37,Right-hand bat,229.1,56.11,80.8,4.16,rls,
MS,Wade,28,30.54,2524,50.83,Left-hand bat,2.0,-,-,3.50,rm,
TM,Head,13,41.80,1719,51.07,Left-hand bat,14.0,-,-,3.71,rob,
TD,Paine,27,30.97,2669,44.09,Right-hand bat,-,-,-,-,rm,
PJ,Cummins,26,17.82,1546,39.19,Right-hand bat,987.3,21.62,46.2,2.80,rf,
MA,Starc,53,22.48,2123,67.78,Left-hand bat,1828.0,27.93,49.4,3.39,lf,
NM,Lyon,92,12.39,2152,47.21,Right-hand bat,3931.2,32.44,64.6,3.01,rob,
JR,Hazlewood,49,12.18,908,44.27,Left-hand bat,1798.1,26.30,56.7,2.77,rfm,
