Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
FDM,Karunaratne,33,33.96,4161,49.79,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,32,31.23,4576,40.95,Right-hand bat,-,-,-,-,-,
MDKJ,Perera,9,34.50,730,75.61,Left-hand bat,-,-,-,-,-,
BKG,Mendis,11,34.00,1199,59.54,Right-hand bat,6.0,18.00,36.0,3.00,-,
WU,Tharanga,23,33.10,2496,53.04,Left-hand bat,-,-,-,-,-,
DM,de Silva,5,61.11,1021,53.86,Right-hand bat,32.0,29.00,64.0,2.71,rob,
DAS,Gunaratne,2,75.00,409,55.01,Right-hand bat,5.0,-,-,5.60,rmf,
MDK,Perera,14,14.39,674,49.10,Right-hand bat,619.1,27.85,55.4,3.01,rob,
HMRKB,Herath,75,14.61,2619,50.21,Left-hand bat,3554.5,27.97,60.7,2.76,lo,
RAS,Lakmal,31,8.13,603,40.46,Right-hand bat,962.2,47.65,86.1,3.31,rfm,
CBRLS,Kumara,2,7.00,20,35.00,Left-hand bat,64.0,59.25,96.0,3.70,rf,
TMK,Mawoyo,11,29.28,1660,37.04,Right-hand bat,-,-,-,-,rmf,
BB,Chari,5,14.10,368,38.31,Right-hand bat,3.0,-,-,4.00,rob,
H,Masakadza,32,28.93,4171,43.01,Right-hand bat,188.0,29.56,70.5,2.51,rm,
CR,Ervine,11,33.50,1380,48.55,Left-hand bat,-,-,-,-,rob,
SC,Williams,6,30.33,611,59.57,Left-hand bat,74.2,57.20,89.2,3.84,lo,
MN,Waller,11,20.76,915,47.65,Right-hand bat,69.0,24.62,51.7,2.85,rob,
PJ,Moor,3,35.16,324,65.12,Right-hand bat,-,-,-,-,rob,
AG,Cremer,15,15.22,1253,32.80,Right-hand bat,487.0,52.00,78.9,3.95,rls,
DT,Tiripano,5,24.71,605,28.59,Right-hand bat,162.0,52.44,108.0,2.91,rfm,
CT,Mumba,2,4.66,88,15.90,Right-hand bat,77.5,37.25,58.3,3.82,rfm,
CB,Mpofu,11,3.50,171,28.65,Right-hand bat,332.2,46.80,79.7,3.52,rfm,
