Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AB,Barath,15,23.46,1388,47.33,Right-hand bat,1.0,-,-,4.00,rob,
KOA,Powell,9,20.88,803,44.20,Left-hand bat,-,-,-,-,-,
AB,Fudadin,1,28.00,110,25.45,Left-hand bat,-,-,-,-,rmf,
DM,Bravo,19,44.37,3064,46.34,Left-hand bat,-,-,-,-,rm,
MN,Samuels,40,33.48,4755,46.47,Right-hand bat,470.3,65.54,117.6,3.34,rob,
N,Deonarine,12,27.44,1290,38.29,Left-hand bat,153.5,33.84,71.0,2.86,rob,
D,Ramdin,45,23.84,3412,48.21,Right-hand bat,-,-,-,-,-,
DJG,Sammy,27,21.39,1460,67.39,Right-hand bat,800.4,32.40,68.6,2.83,rm,
SP,Narine,1,11.00,17,64.70,Left-hand bat,15.0,-,-,4.66,rob,
R,Rampaul,16,15.66,594,55.38,Left-hand bat,490.1,36.47,73.5,2.97,rfm,
TL,Best,15,13.85,515,56.50,Right-hand bat,376.3,46.66,75.3,3.71,rf,
AJ,Strauss,97,41.74,14116,49.09,Left-hand bat,-,-,-,-,lm,
AN,Cook,80,48.54,13171,48.28,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,31,51.22,5134,47.89,Right-hand bat,77.0,97.66,154.0,3.80,rm,
KP,Pietersen,86,49.33,10874,63.05,Right-hand bat,187.3,150.60,225.0,4.01,rob,
IR,Bell,77,47.63,10249,52.52,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JM,Bairstow,3,12.66,84,45.23,Right-hand bat,-,-,-,-,rm,
ST,Finn,14,9.25,152,24.34,Right-hand bat,415.3,27.42,44.5,3.69,rfm,
MJ,Prior,55,42.31,4275,65.33,Right-hand bat,-,-,-,-,-,
TT,Bresnan,14,40.22,794,45.59,Right-hand bat,507.3,26.09,55.3,2.82,rmf,
GP,Swann,44,21.73,1237,79.06,Right-hand bat,1809.0,28.57,57.7,2.97,rob,
G,Onions,9,10.00,97,30.92,Right-hand bat,267.4,29.90,50.1,3.57,rmf,
