Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JA,Raval,14,33.86,1864,41.79,Left-hand bat,-,-,-,-,rls,
TWM,Latham,39,36.27,5576,44.88,Left-hand bat,-,-,-,-,rm,
KS,Williamson,68,51.56,11330,50.52,Right-hand bat,344.3,39.65,71.2,3.33,rob,
LRPL,Taylor,88,46.08,10760,59.53,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,21,39.20,2396,47.45,Left-hand bat,-,-,-,-,rob,
BJ,Watling,57,38.11,7001,43.00,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,13,30.00,749,80.10,Right-hand bat,332.5,28.55,68.8,2.48,rmf,
TG,Southee,61,17.57,1676,88.06,Right-hand bat,2259.2,30.70,60.5,3.04,rmf,
WER,Somerville,1,8.00,133,12.03,Right-hand bat,56.0,18.14,48.0,2.26,rob,
AY,Patel,3,9.00,99,27.27,Left-hand bat,135.5,29.61,62.6,2.83,lo,
TA,Boult,57,14.47,1056,52.08,Right-hand bat,2101.5,28.14,56.8,2.97,lfm,
Imam-ul-Haq,,7,30.36,708,47.17,Left-hand bat,-,-,-,-,-,
Mohammad,Hafeez,55,37.64,6520,56.01,Right-hand bat,677.5,34.11,76.7,2.66,rob,
Azhar,Ali,70,44.88,13540,41.43,Right-hand bat,140.3,74.25,105.3,4.22,rls,
Haris,Sohail,10,40.33,1663,43.65,Left-hand bat,64.0,22.28,54.8,2.43,lo,
Asad,Shafiq,66,39.40,8672,47.70,Right-hand bat,38.4,63.50,116.0,3.28,rob,
Babar,Azam,18,34.96,2103,48.21,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,46,37.98,3591,70.87,Right-hand bat,-,-,-,-,rob,
Bilal,Asif,5,9.12,176,41.47,Right-hand bat,195.4,26.50,73.3,2.16,rob,
Yasir,Shah,33,11.76,1099,44.94,Right-hand bat,1849.3,28.26,54.9,3.08,rls,
Hasan,Ali,7,11.22,107,94.39,Right-hand bat,224.3,25.16,53.8,2.80,rmf,
Shaheen,Shah Afridi,1,-,8,25.00,Left-hand bat,43.0,45.66,86.0,3.18,lf,
