Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,67,44.62,10639,49.49,Left-hand bat,-,-,-,-,lm,
AN,Cook,48,42.79,7438,47.17,Left-hand bat,1.0,-,-,1.00,-,
IR,Bell,49,39.79,6294,49.95,Right-hand bat,18.0,76.00,108.0,4.22,rm,
PD,Collingwood,53,42.44,7718,46.19,Right-hand bat,254.3,56.40,101.8,3.32,rm,
IJL,Trott,1,80.00,274,58.39,Right-hand bat,-,-,-,-,rm,
MJ,Prior,23,44.20,2061,64.33,Right-hand bat,-,-,-,-,-,
A,Flintoff,79,31.77,6197,62.04,Right-hand bat,2491.5,32.78,66.1,2.97,rfm,
SCJ,Broad,22,30.68,1228,62.45,Left-hand bat,697.5,35.78,65.4,3.28,rfm,
GP,Swann,12,35.40,452,78.31,Right-hand bat,490.1,30.39,61.2,2.97,rob,
JM,Anderson,42,14.20,1116,36.91,Left-hand bat,1408.5,34.87,60.3,3.46,rfm,
SJ,Harmison,63,11.79,1299,57.19,Right-hand bat,2229.1,31.82,59.1,3.22,rfm,
SR,Watson,11,27.61,1049,47.37,Right-hand bat,169.4,39.07,72.7,3.22,rfm,
SM,Katich,43,43.33,6036,49.53,Left-hand bat,153.1,31.11,51.0,3.65,lc,
RT,Ponting,136,55.88,19108,59.37,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,42,52.65,6883,48.19,Left-hand bat,28.0,100.00,168.0,3.57,rm,
MJ,Clarke,52,49.35,6837,53.41,Right-hand bat,256.4,39.73,81.0,2.94,lo,
MJ,North,7,47.90,1097,48.04,Left-hand bat,105.3,50.33,105.5,2.86,rob,
BJ,Haddin,19,39.30,2094,56.30,Right-hand bat,-,-,-,-,-,
MG,Johnson,26,30.73,1273,62.76,Left-hand bat,1047.3,28.80,55.1,3.13,lf,
PM,Siddle,12,14.07,364,54.12,Right-hand bat,472.5,28.93,57.8,2.99,rfm,
SR,Clark,24,13.05,354,70.05,Right-hand bat,857.4,23.86,54.7,2.61,rfm,
BW,Hilfenhaus,8,11.33,115,59.13,Right-hand bat,305.5,33.44,63.2,3.17,rfm,
