Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,64,44.53,10118,49.73,Left-hand bat,-,-,-,-,lm,
AN,Cook,45,44.54,7238,47.38,Left-hand bat,1.0,-,-,1.00,-,
RS,Bopara,8,39.83,875,54.62,Right-hand bat,41.0,155.00,246.0,3.78,rm,
KP,Pietersen,54,49.96,7404,62.76,Right-hand bat,122.3,129.50,183.7,4.22,rob,
PD,Collingwood,50,44.59,7609,46.30,Right-hand bat,251.3,55.80,100.6,3.32,rm,
MJ,Prior,20,46.30,1888,63.77,Right-hand bat,-,-,-,-,-,
A,Flintoff,77,31.71,6081,61.53,Right-hand bat,2437.0,32.17,64.9,2.97,rfm,
SCJ,Broad,19,29.10,999,58.25,Left-hand bat,609.4,40.04,73.1,3.28,rfm,
GP,Swann,9,37.40,262,71.37,Right-hand bat,386.5,29.31,61.0,2.87,rob,
JM,Anderson,39,15.56,1055,36.87,Left-hand bat,1324.5,34.26,59.3,3.46,rfm,
G,Onions,3,17.00,30,56.66,Right-hand bat,65.3,22.38,30.2,4.44,rmf,
PJ,Hughes,5,52.44,806,58.56,Left-hand bat,-,-,-,-,-,
SM,Katich,40,44.14,5762,49.02,Left-hand bat,148.1,30.61,49.3,3.71,lc,
RT,Ponting,133,56.31,18835,59.19,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,39,53.82,6476,48.20,Left-hand bat,28.0,100.00,168.0,3.57,rm,
MJ,Clarke,49,48.91,6441,53.15,Right-hand bat,253.4,38.68,80.1,2.89,lo,
MJ,North,4,48.50,642,45.32,Left-hand bat,61.3,85.50,184.5,2.78,rob,
BJ,Haddin,17,41.85,2013,56.13,Right-hand bat,-,-,-,-,-,
MG,Johnson,23,34.59,1190,63.94,Left-hand bat,968.0,29.05,56.9,3.06,lf,
NM,Hauritz,6,12.12,169,57.39,Right-hand bat,253.2,31.13,66.0,2.82,rob,
PM,Siddle,9,13.45,285,51.92,Right-hand bat,391.3,30.94,65.2,2.84,rfm,
BW,Hilfenhaus,5,9.50,52,73.07,Right-hand bat,217.0,40.75,81.3,3.00,rfm,
