Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Javed,Omar,28,21.85,3583,33.54,Right-hand bat,1.0,-,-,12.00,rls,
Nafees,Iqbal,7,28.07,1017,38.64,Right-hand bat,-,-,-,-,rm,
Habibul,Bashar,35,34.08,3960,58.53,Right-hand bat,39.0,-,-,5.00,rob,
Aftab,Ahmed,5,16.90,276,61.23,Right-hand bat,12.0,-,-,4.91,rm,
Mohammad,Ashraful,26,24.35,2782,42.02,Right-hand bat,126.0,68.75,94.5,4.36,rob,
Mushfiqur,Rahim,1,11.00,65,33.84,Right-hand bat,-,-,-,-,-,
Khaled,Mashud,34,20.21,3302,34.88,Right-hand bat,-,-,-,-,-,
Mohammad,Rafique,19,22.12,1110,61.80,Left-hand bat,930.4,34.50,82.1,2.52,lo,
Mashrafe,Mortaza,17,10.03,399,67.91,Right-hand bat,501.2,34.64,66.8,3.10,rfm,
Anwar,Hossain Monir,2,11.00,57,38.59,Right-hand bat,43.0,-,-,4.76,rfm,
Shahadat,Hossain,1,6.00,13,46.15,Right-hand bat,12.0,-,-,8.41,rmf,
ME,Trescothick,60,44.46,8559,54.02,Left-hand bat,50.0,155.00,300.0,3.10,rm,
AJ,Strauss,13,57.17,2593,50.71,Left-hand bat,-,-,-,-,lm,
MP,Vaughan,56,45.03,8057,51.42,Right-hand bat,151.0,86.00,151.0,3.41,rob,
IR,Bell,2,135.00,224,60.26,Right-hand bat,-,-,-,-,rm,
GP,Thorpe,99,44.22,14608,45.71,Left-hand bat,23.0,-,-,1.60,rm,
A,Flintoff,46,32.44,3358,66.67,Right-hand bat,1332.4,33.86,69.5,2.92,rfm,
GO,Jones,14,31.88,940,61.06,Right-hand bat,-,-,-,-,-,
GJ,Batty,6,20.57,533,27.01,,217.2,68.90,130.4,3.17,-,
MJ,Hoggard,39,9.13,1203,22.77,Right-hand bat,1387.1,30.57,55.8,3.28,rfm,
SJ,Harmison,29,11.03,514,55.83,Right-hand bat,1072.1,28.33,55.9,3.03,rfm,
SP,Jones,13,12.63,297,46.80,Left-hand bat,350.1,30.32,52.5,3.46,rfm,
