Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Javed,Omar,5,32.44,722,40.44,Right-hand bat,1.0,-,-,12.00,rls,
Al,Sahariar,4,16.12,318,40.56,Right-hand bat,-,-,-,-,rls,
Habibul,Bashar,6,38.36,789,53.48,Right-hand bat,13.0,-,-,5.61,rob,
Aminul,Islam,6,33.45,998,36.87,Right-hand bat,5.0,-,-,3.80,rob,
Mohammad,Ashraful,2,46.66,273,51.28,Right-hand bat,25.0,-,-,4.48,rob,
Khaled,Mahmud,1,6.00,15,40.00,Right-hand bat,15.0,-,-,3.93,rm,
Naimur,Rahman,6,15.54,369,46.34,Right-hand bat,169.1,49.63,92.2,3.22,rob,
Khaled,Mashud,5,13.71,317,30.28,Right-hand bat,-,-,-,-,-,
Mashrafe,Mortaza,1,8.00,22,36.36,Right-hand bat,32.0,26.50,48.0,3.31,rfm,
Enamul,Haque,3,22.66,168,40.47,Left-hand bat,108.0,42.33,108.0,2.35,lo,
Manjural,Islam,5,4.40,105,20.95,Left-hand bat,141.0,60.75,105.7,3.44,lfm,
DD,Ebrahim,9,23.93,1030,37.18,Right-hand bat,-,-,-,-,rm,
TR,Gripper,8,11.66,841,20.80,Right-hand bat,20.4,81.00,124.0,3.91,rob,
SV,Carlisle,21,26.12,2222,36.45,Right-hand bat,-,-,-,-,rm,
GW,Flower,55,30.26,8472,34.28,Right-hand bat,355.5,98.20,213.5,2.75,lo,
A,Flower,55,55.16,9771,44.60,Left-hand bat,0.1,-,-,0.00,rob,
CB,Wishart,17,18.70,1439,38.98,Right-hand bat,-,-,-,-,rob,
DA,Marillier,2,50.50,245,41.22,Right-hand bat,7.0,16.00,42.0,2.28,rob,
HH,Streak,45,20.57,3449,36.38,Right-hand bat,1655.4,25.87,60.2,2.57,rfm,
TJ,Friend,4,29.40,349,42.12,Right-hand bat,136.2,26.87,51.1,3.15,rfm,
BA,Murphy,11,10.25,473,26.00,Right-hand bat,358.5,61.83,119.6,3.10,rls,
HK,Olonga,24,5.68,628,22.61,Right-hand bat,593.0,35.07,63.5,3.31,rf,
