Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Ibrahim,Zadran,1,54.00,277,38.98,Right-hand bat,-,-,-,-,rmf,
Ihsanullah,,2,28.33,202,42.07,Right-hand bat,-,-,-,-,-,
Rahmat,Shah,3,49.00,545,53.94,Right-hand bat,-,-,-,-,rls,
Hashmatullah,Shahidi,3,34.50,336,41.07,Left-hand bat,-,-,-,-,rob,
Asghar,Afghan,3,49.00,446,54.93,Right-hand bat,2.0,-,-,8.00,rmf,
Mohammad,Nabi,3,5.50,68,48.52,Right-hand bat,91.0,31.75,68.2,2.79,rob,
Afsar,Zazai,2,32.00,244,39.34,Right-hand bat,-,-,-,-,-,
Rashid,Khan,3,20.80,114,91.22,Right-hand bat,122.2,18.00,36.7,2.94,rls,
Qais,Ahmad,1,11.50,41,56.09,Right-hand bat,9.0,28.00,54.0,3.11,rls,
Yamin,Ahmadzai,3,2.40,47,25.53,Right-hand bat,59.0,17.90,35.4,3.03,rmf,
Zahir,Khan,1,0.00,7,0.00,Left-hand bat,24.0,35.00,48.0,4.37,lc,
Shadman,Islam,4,33.42,517,45.26,Left-hand bat,-,-,-,-,lo,
Soumya,Sarkar,15,29.21,1404,58.26,Left-hand bat,73.4,96.00,147.3,3.90,rmf,
Liton,Das,16,23.71,1190,55.79,Right-hand bat,-,-,-,-,-,
Mominul,Haque,36,41.47,4605,56.74,Left-hand bat,100.1,94.00,150.2,3.75,lo,
Shakib,Al Hasan,56,39.40,6224,62.05,Left-hand bat,2170.0,31.12,62.0,3.01,lo,
Mushfiqur,Rahim,67,34.73,8567,47.02,Right-hand bat,-,-,-,-,-,
Mahmudullah,,46,32.54,5002,53.35,Right-hand bat,561.3,44.62,78.3,3.41,rob,
Mosaddek,Hossain,3,41.00,350,46.85,Right-hand bat,15.0,-,-,3.26,rob,
Mehidy,Hasan Miraz,20,18.03,1141,50.56,Right-hand bat,857.2,32.08,57.7,3.33,rob,
Taijul,Islam,25,9.88,867,41.06,Left-hand bat,1028.4,31.19,58.7,3.18,lo,
Nayeem,Hasan,3,17.00,150,34.00,Right-hand bat,68.0,23.70,40.8,3.48,rob,
