Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
FDM,Karunaratne,19,34.65,2344,51.74,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,20,34.40,3138,40.56,Right-hand bat,-,-,-,-,-,
HDRL,Thirimanne,20,25.52,2143,40.50,Left-hand bat,14.0,-,-,3.64,rmf,
KC,Sangakkara,133,57.71,22777,54.22,Left-hand bat,14.0,-,-,3.50,rob,
AD,Mathews,50,51.66,7210,49.44,Right-hand bat,474.0,52.53,109.3,2.88,rm,
J,Mubarak,12,18.15,838,43.31,Left-hand bat,17.1,-,-,3.84,rob,
LD,Chandimal,19,47.86,2299,60.37,Right-hand bat,-,-,-,-,rob,
KTGD,Prasad,21,13.45,784,53.18,Right-hand bat,590.4,43.53,68.1,3.83,rfm,
HMRKB,Herath,61,13.45,1823,50.19,Left-hand bat,2925.4,29.81,65.0,2.75,lo,
PHT,Kaushal,4,9.85,153,45.09,Right-hand bat,166.2,36.63,52.5,4.18,rob,
N,Pradeep,12,4.92,182,35.16,Right-hand bat,382.4,50.82,79.1,3.85,rfm,
KL,Rahul,3,23.66,336,42.26,Right-hand bat,-,-,-,-,-,
S,Dhawan,15,44.53,1803,64.22,Left-hand bat,6.0,-,-,1.50,rob,
RG,Sharma,12,35.84,1334,51.04,Right-hand bat,54.4,98.50,164.0,3.60,rob,
V,Kohli,35,45.98,5021,53.11,Right-hand bat,24.0,-,-,2.91,rm,
AM,Rahane,16,44.85,2117,57.20,Right-hand bat,-,-,-,-,rm,
WP,Saha,6,19.54,539,39.88,Right-hand bat,-,-,-,-,-,
R,Ashwin,26,33.96,1640,62.13,Right-hand bat,1299.4,29.14,58.1,3.00,rob,
Harbhajan,Singh,103,18.22,3432,64.80,Right-hand bat,4763.2,32.46,68.5,2.84,rob,
A,Mishra,14,21.94,726,57.43,Right-hand bat,605.5,40.47,75.7,3.20,rls,
I,Sharma,63,9.13,1877,28.71,Right-hand bat,2108.3,37.60,66.9,3.37,rfm,
VR,Aaron,7,4.25,100,34.00,Right-hand bat,178.1,54.68,66.8,4.91,rf,
