Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,51,41.67,7809,49.09,Left-hand bat,-,-,-,-,lm,
AN,Cook,32,42.53,5213,45.69,Left-hand bat,1.0,-,-,1.00,-,
MP,Vaughan,81,41.92,11165,51.07,Right-hand bat,163.0,93.50,163.0,3.44,rob,
KP,Pietersen,41,50.39,5826,63.14,Right-hand bat,96.3,103.50,144.7,4.29,rob,
IR,Bell,41,43.46,5582,50.60,Right-hand bat,18.0,76.00,108.0,4.22,rm,
TR,Ambrose,8,27.16,718,45.40,Right-hand bat,-,-,-,-,-,
A,Flintoff,68,32.41,5391,63.73,Right-hand bat,2133.4,32.24,64.6,2.99,rfm,
SCJ,Broad,8,41.22,634,58.51,Left-hand bat,291.0,49.36,91.8,3.22,rfm,
JM,Anderson,27,15.40,650,35.53,Left-hand bat,908.0,35.06,57.3,3.66,rfm,
MS,Panesar,31,5.85,534,30.71,Left-hand bat,1223.2,32.27,67.9,2.84,lo,
DJ,Pattinson,1,10.50,50,42.00,Right-hand bat,30.1,48.00,90.5,3.18,rfm,
ND,McKenzie,49,39.55,6614,43.06,Right-hand bat,14.0,-,-,4.78,rm,
GC,Smith,68,48.71,9083,61.14,Left-hand bat,219.5,100.12,164.8,3.64,rob,
HM,Amla,27,38.75,3695,47.19,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,121,56.28,22049,43.90,Right-hand bat,2613.5,31.51,67.3,2.80,rfm,
AG,Prince,43,43.90,6170,42.69,Left-hand bat,16.0,47.00,96.0,2.93,rob,
AB,de Villiers,42,41.59,5235,53.23,Right-hand bat,33.0,49.50,99.0,3.00,rm,
MV,Boucher,116,29.87,8574,49.82,Right-hand bat,1.2,6.00,8.0,4.50,rm,
M,Morkel,8,14.75,212,55.66,Left-hand bat,213.5,28.00,45.8,3.66,rf,
PL,Harris,15,8.11,515,28.34,Right-hand bat,496.1,32.51,72.6,2.68,lo,
DW,Steyn,25,10.68,499,47.09,Right-hand bat,798.2,22.51,37.4,3.61,rf,
M,Ntini,89,9.66,1212,51.81,Right-hand bat,3042.1,28.31,52.6,3.23,rf,
