Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TG,McIntosh,15,30.88,2256,36.96,Left-hand bat,-,-,-,-,-,
BB,McCullum,54,37.25,5088,62.24,Right-hand bat,6.0,-,-,3.00,-,
MJ,Guptill,12,36.90,1621,47.80,Right-hand bat,19.2,26.66,38.6,4.13,rob,
LRPL,Taylor,27,42.25,3299,61.47,Right-hand bat,14.0,20.00,42.0,2.85,rob,
JD,Ryder,13,51.95,1974,55.26,Left-hand bat,80.0,53.60,96.0,3.35,rm,
GJ,Hopkins,3,14.00,206,27.18,Right-hand bat,-,-,-,-,-,
KS,Williamson,2,68.00,457,44.63,Right-hand bat,23.0,98.00,138.0,4.26,rob,
DL,Vettori,102,30.58,7010,57.58,Left-hand bat,4308.4,33.75,76.9,2.63,lo,
TG,Southee,10,16.92,253,86.95,Right-hand bat,327.3,41.14,70.1,3.51,rmf,
BJ,Arnel,3,4.25,71,23.94,Right-hand bat,103.0,68.00,123.6,3.30,rmf,
CS,Martin,58,2.37,494,19.23,Right-hand bat,1924.5,34.92,61.4,3.41,rfm,
G,Gambhir,35,50.24,5390,54.06,Left-hand bat,-,-,-,-,rls,
V,Sehwag,83,54.56,9115,82.01,Right-hand bat,541.3,42.12,83.3,3.03,rob,
R,Dravid,146,52.69,27742,42.36,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,173,56.54,,,Right-hand bat,669.4,52.77,91.3,3.46,-,
VVS,Laxman,116,47.79,15624,49.25,Right-hand bat,54.0,63.00,162.0,2.33,rob,
SK,Raina,6,45.50,611,59.57,Left-hand bat,46.0,34.00,69.0,2.95,rob,
MS,Dhoni,50,39.52,4442,59.61,Right-hand bat,3.0,-,-,6.33,rm,
Harbhajan,Singh,89,18.57,2890,65.57,Right-hand bat,4240.3,31.97,68.0,2.82,rob,
Z,Khan,76,12.75,1985,50.12,Right-hand bat,2546.1,32.22,58.5,3.30,lfm,
PP,Ojha,10,16.75,321,20.87,Left-hand bat,553.2,42.51,89.7,2.84,lo,
S,Sreesanth,20,12.80,463,55.29,Right-hand bat,674.1,34.54,59.4,3.48,rfm,
