Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,52,44.13,7479,51.93,Left-hand bat,-,-,-,-,rls,
V,Sehwag,100,50.51,10303,82.37,Right-hand bat,621.5,47.35,93.2,3.04,rob,
CA,Pujara,7,71.10,1429,49.75,Right-hand bat,-,-,-,-,rls,
SR,Tendulkar,192,54.60,,,Right-hand bat,697.4,54.64,93.0,3.52,-,
V,Kohli,12,38.10,1568,48.59,Right-hand bat,11.0,-,-,3.18,rm,
Yuvraj,Singh,39,34.38,3206,57.92,Left-hand bat,152.1,59.77,101.4,3.53,lo,
MS,Dhoni,71,37.69,6271,59.51,Right-hand bat,13.0,-,-,4.46,rm,
R,Ashwin,10,37.91,658,69.14,Right-hand bat,543.3,30.23,59.2,3.05,rob,
Harbhajan,Singh,99,18.56,3349,65.42,Right-hand bat,4631.3,32.27,68.1,2.84,rob,
Z,Khan,87,12.00,2214,51.49,Right-hand bat,2904.2,32.14,59.2,3.25,lfm,
PP,Ojha,18,16.00,406,19.70,Left-hand bat,986.4,30.46,66.5,2.74,lo,
AN,Cook,85,49.37,14438,47.87,Left-hand bat,1.0,-,-,1.00,-,
NRD,Compton,2,35.00,299,35.11,Right-hand bat,-,-,-,-,rob,
IJL,Trott,36,48.08,5679,47.42,Right-hand bat,96.0,113.00,192.0,3.53,rm,
KP,Pietersen,90,49.86,11463,63.51,Right-hand bat,214.3,86.90,128.7,4.05,rob,
JM,Bairstow,5,32.66,350,56.00,Right-hand bat,-,-,-,-,rm,
SR,Patel,4,12.66,210,36.19,Right-hand bat,100.0,62.00,150.0,2.48,lo,
MJ,Prior,60,43.04,5092,63.39,Right-hand bat,-,-,-,-,-,
SCJ,Broad,52,26.00,2504,64.37,Left-hand bat,1804.0,31.93,62.9,3.04,rfm,
GP,Swann,48,22.89,1390,79.06,Right-hand bat,2043.1,29.04,59.5,2.92,rob,
JM,Anderson,75,11.04,1841,37.80,Left-hand bat,2748.1,30.74,59.3,3.10,rfm,
MS,Panesar,43,5.43,667,31.78,Left-hand bat,1764.0,32.31,69.1,2.80,lo,
