Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DD,Ebrahim,14,26.28,1700,38.64,Right-hand bat,-,-,-,-,rm,
MA,Vermeulen,1,14.00,31,90.32,Right-hand bat,-,-,-,-,rob,
ADR,Campbell,60,27.21,6843,41.76,Left-hand bat,11.0,-,-,2.54,rob,
GW,Flower,63,30.26,9701,34.62,Right-hand bat,561.0,61.16,134.6,2.72,lo,
A,Flower,63,51.54,10636,45.07,Left-hand bat,0.3,-,-,8.00,rob,
H,Masakadza,7,26.69,917,37.84,Right-hand bat,4.0,12.00,24.0,3.00,rm,
T,Taibu,6,16.72,446,41.25,Right-hand bat,-,-,-,-,rm,
AM,Blignaut,8,24.84,483,66.87,Left-hand bat,276.3,31.79,57.2,3.33,rmf,
ML,Nkala,7,16.28,235,48.51,Right-hand bat,177.0,65.62,132.7,2.96,rm,
RW,Price,10,4.53,312,18.91,Right-hand bat,512.1,41.14,90.3,2.73,lo,
HK,Olonga,30,5.41,783,23.49,Right-hand bat,750.2,38.52,66.2,3.49,rf,
Taufeeq,Umar,11,38.22,1420,48.45,Left-hand bat,11.0,-,-,3.27,rob,
Saleem,Elahi,11,19.42,875,42.17,Right-hand bat,-,-,-,-,rob,
Younis,Khan,25,40.17,3103,50.49,Right-hand bat,33.0,115.00,198.0,3.48,-,
Inzamam-ul-Haq,,83,49.52,11400,53.42,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,41,49.11,6421,47.42,Right-hand bat,1.0,-,-,3.00,rob,
Hasan,Raza,5,35.50,558,38.17,Right-hand bat,1.0,-,-,1.00,rob,
Kamran,Akmal,2,31.33,142,66.19,Right-hand bat,-,-,-,-,-,
Saqlain,Mushtaq,45,15.85,3427,25.91,Right-hand bat,2183.3,28.12,66.1,2.55,rob,
Mohammad,Sami,7,9.20,118,38.98,Right-hand bat,255.3,35.95,73.0,2.95,rf,
Waqar,Younis,85,10.08,2035,47.07,Right-hand bat,2651.0,23.24,43.1,3.23,rf,
Shoaib,Akhtar,25,8.48,549,41.71,Right-hand bat,711.4,27.18,48.5,3.36,rf,
