Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TMK,Mawoyo,2,84.33,654,38.68,Right-hand bat,-,-,-,-,rmf,
V,Sibanda,5,21.40,377,56.76,Right-hand bat,-,-,-,-,-,
H,Masakadza,17,27.66,2126,42.94,Right-hand bat,28.0,17.33,56.0,1.85,rm,
BRM,Taylor,12,26.65,1282,47.81,Right-hand bat,7.0,-,-,5.42,rob,
T,Taibu,26,31.00,3491,41.73,Right-hand bat,8.0,27.00,48.0,3.37,rm,
CR,Ervine,2,32.00,204,47.05,Left-hand bat,-,-,-,-,rob,
GA,Lamb,1,23.00,120,38.33,Right-hand bat,32.0,47.00,64.0,4.40,rob,
RW,Price,20,8.81,782,30.43,Right-hand bat,933.0,35.10,74.6,2.82,lo,
BV,Vitori,2,11.00,44,75.00,Left-hand bat,65.0,48.00,78.0,3.69,lfm,
KM,Jarvis,2,29.00,110,26.36,Right-hand bat,61.3,32.00,52.7,3.64,rfm,
CB,Mpofu,8,3.00,126,21.42,Right-hand bat,193.2,49.53,77.3,3.84,rfm,
Mohammad,Hafeez,18,31.87,2084,50.47,Right-hand bat,252.0,34.77,84.0,2.48,rob,
Taufeeq,Umar,32,38.22,4938,44.12,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,13,38.26,2201,39.98,Right-hand bat,7.0,-,-,4.57,rls,
Younis,Khan,68,51.06,10779,53.05,Right-hand bat,110.0,58.14,94.2,3.70,-,
Misbah-ul-Haq,,26,45.05,4210,40.66,Right-hand bat,-,-,-,-,rls,
Umar,Akmal,16,35.82,1520,65.98,Right-hand bat,-,-,-,-,-,
Adnan,Akmal,5,26.20,224,58.48,Right-hand bat,-,-,-,-,-,
Saeed,Ajmal,12,12.75,347,44.09,Right-hand bat,650.3,31.30,69.6,2.69,rob,
Sohail,Khan,2,11.00,30,36.66,Right-hand bat,57.0,245.00,342.0,4.29,rfm,
Junaid,Khan,1,6.00,13,46.15,Right-hand bat,31.0,64.00,186.0,2.06,lf,
Aizaz,Cheema,1,-,4,0.00,Right-hand bat,40.1,12.87,30.1,2.56,rmf,
