Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Imran,Farhat,29,32.31,3557,49.05,Left-hand bat,49.1,72.66,98.3,4.43,rls,
Salman,Butt,23,28.40,2579,46.25,Left-hand bat,22.5,106.00,137.0,4.64,rob,
Umar,Akmal,2,75.50,415,72.77,Right-hand bat,-,-,-,-,-,
Mohammad,Yousuf,84,54.27,13625,52.57,Right-hand bat,1.0,-,-,3.00,rob,
Misbah-ul-Haq,,16,37.00,2383,38.81,Right-hand bat,-,-,-,-,rls,
Shoaib,Malik,28,36.00,3261,44.15,Right-hand bat,336.0,68.11,118.5,3.44,rob,
Kamran,Akmal,45,33.87,3778,63.65,Right-hand bat,-,-,-,-,-,
Mohammad,Amir,5,15.42,281,38.43,Left-hand bat,147.0,35.84,67.8,3.17,lf,
Umar,Gul,23,8.75,572,42.83,Right-hand bat,810.0,32.46,54.0,3.60,rfm,
Mohammad,Asif,13,5.69,275,26.90,Left-hand bat,479.4,21.14,42.3,2.99,rfm,
Danish,Kaneria,55,6.48,578,46.02,Right-hand bat,2694.5,34.04,67.9,3.00,rls,
TG,McIntosh,9,23.43,1115,33.63,Left-hand bat,-,-,-,-,-,
MJ,Guptill,7,24.30,616,51.29,Right-hand bat,-,-,-,-,rob,
DR,Flynn,15,29.73,1672,40.90,Left-hand bat,-,-,-,-,-,
LRPL,Taylor,21,42.71,2709,59.91,Right-hand bat,5.2,-,-,2.62,rob,
PG,Fulton,10,20.93,719,43.67,Right-hand bat,-,-,-,-,rm,
GD,Elliott,5,10.75,322,26.70,Right-hand bat,47.0,35.00,70.5,2.97,rm,
BB,McCullum,48,31.38,3893,61.26,Right-hand bat,-,-,-,-,-,
DL,Vettori,96,29.87,6374,57.18,Left-hand bat,3942.1,33.41,76.0,2.63,lo,
DR,Tuffey,23,10.76,740,36.35,Right-hand bat,724.2,30.94,62.0,2.99,rfm,
IE,O'Brien,21,7.14,528,37.87,Right-hand bat,677.2,34.11,60.6,3.37,rfm,
CS,Martin,52,2.30,439,18.90,Right-hand bat,1704.5,33.32,58.7,3.40,rfm,
