Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,24,45.38,3957,50.46,Left-hand bat,-,-,-,-,lm,
IR,Bell,14,39.65,1791,50.92,Right-hand bat,17.0,64.00,102.0,3.76,rm,
OA,Shah,1,63.00,280,45.00,Right-hand bat,-,-,-,-,rob,
KP,Pietersen,11,42.38,1308,68.04,Right-hand bat,-,-,-,-,rob,
PD,Collingwood,8,40.50,1430,39.65,Right-hand bat,33.0,-,-,3.36,rm,
A,Flintoff,59,33.47,4721,65.24,Right-hand bat,1827.5,31.45,63.0,2.99,rfm,
GO,Jones,26,27.75,1821,56.39,Right-hand bat,-,-,-,-,-,
SD,Udal,4,18.16,214,50.93,Right-hand bat,99.2,43.00,74.5,3.46,rob,
MJ,Hoggard,51,7.90,1591,21.87,Right-hand bat,1754.0,29.26,53.4,3.28,rfm,
JM,Anderson,13,14.83,241,36.92,Left-hand bat,370.1,33.00,54.1,3.65,rfm,
MS,Panesar,3,6.00,73,16.43,Left-hand bat,118.0,62.40,141.6,2.64,lo,
W,Jaffer,10,26.89,1185,43.12,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,45,52.23,4952,74.89,Right-hand bat,109.3,139.66,219.0,3.82,rob,
R,Dravid,100,57.79,20280,42.17,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,132,55.39,,,Right-hand bat,555.0,51.16,90.0,3.41,-,
Yuvraj,Singh,15,38.21,1293,56.14,Left-hand bat,23.0,89.00,138.0,3.86,lo,
MS,Dhoni,9,36.16,582,74.57,Right-hand bat,1.0,-,-,13.00,rm,
IK,Pathan,24,28.13,1619,50.40,Left-hand bat,820.2,30.43,55.3,3.30,lmf,
A,Kumble,106,17.51,4966,38.09,Right-hand bat,5591.5,28.76,65.7,2.62,rls,
Harbhajan,Singh,55,15.48,1342,69.22,Right-hand bat,2455.3,30.14,64.9,2.78,rob,
S,Sreesanth,2,30.00,61,49.18,Right-hand bat,73.5,25.66,49.2,3.12,rfm,
MM,Patel,2,9.50,23,82.60,Right-hand bat,80.0,21.70,48.0,2.71,rmf,
