Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Fakhar,Zaman,1,80.00,281,56.93,Left-hand bat,-,-,-,-,lo,
Mohammad,Hafeez,52,39.18,6397,56.35,Right-hand bat,667.5,33.84,75.6,2.68,rob,
Azhar,Ali,67,44.19,12811,41.39,Right-hand bat,139.3,74.00,104.6,4.24,rls,
Haris,Sohail,7,38.00,1044,47.31,Left-hand bat,43.0,22.00,51.6,2.55,lo,
Asad,Shafiq,63,39.33,8202,47.95,Right-hand bat,38.4,63.50,116.0,3.28,rob,
Babar,Azam,15,29.88,1571,47.54,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,43,39.00,3434,71.54,Right-hand bat,-,-,-,-,rob,
Bilal,Asif,2,9.75,74,52.70,Right-hand bat,73.3,17.55,49.0,2.14,rob,
Yasir,Shah,30,12.63,1024,46.87,Right-hand bat,1658.4,29.80,57.5,3.10,rls,
Mohammad,Abbas,10,4.71,241,13.69,Right-hand bat,374.0,15.64,38.0,2.46,rmf,
Mir,Hamza,1,-,22,18.18,Left-hand bat,15.0,67.00,90.0,4.46,lm,
UT,Khawaja,35,43.83,4763,51.54,Left-hand bat,1.0,-,-,1.00,rm,
AJ,Finch,2,45.25,404,44.80,Right-hand bat,-,-,-,-,lo,
PM,Siddle,64,14.21,2295,47.05,Right-hand bat,2220.5,30.28,62.2,2.91,rfm,
SE,Marsh,34,35.28,4725,44.06,Left-hand bat,-,-,-,-,lo,
TM,Head,2,30.50,259,47.10,Left-hand bat,3.0,-,-,3.33,rob,
MR,Marsh,30,26.08,2318,51.76,Right-hand bat,420.1,42.45,72.0,3.53,rm,
M,Labuschagne,2,20.25,153,52.94,Right-hand bat,39.0,22.42,33.4,4.02,rls,
TD,Paine,15,38.25,1699,45.02,Right-hand bat,-,-,-,-,rm,
MA,Starc,45,21.27,1814,68.02,Left-hand bat,1559.0,28.52,50.2,3.40,lf,
NM,Lyon,80,11.65,1831,45.82,Right-hand bat,3346.5,32.21,63.1,3.06,rob,
JM,Holland,4,3.00,46,13.04,Right-hand bat,160.0,63.77,106.6,3.58,lo,
