Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,71,50.15,9706,60.97,Left-hand bat,219.5,100.12,164.8,3.64,rob,
ND,McKenzie,52,39.35,7028,43.11,Right-hand bat,14.0,-,-,4.78,rm,
HM,Amla,30,39.66,4034,49.15,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,124,55.23,22267,43.90,Right-hand bat,2674.2,30.82,65.7,2.81,rfm,
AG,Prince,46,43.15,6453,42.80,Left-hand bat,16.0,47.00,96.0,2.93,rob,
AB,de Villiers,45,41.08,5547,53.32,Right-hand bat,33.0,49.50,99.0,3.00,rm,
MV,Boucher,119,29.84,8799,49.85,Right-hand bat,1.2,6.00,8.0,4.50,rm,
M,Morkel,11,14.25,309,55.33,Left-hand bat,304.1,33.61,53.6,3.75,rf,
DW,Steyn,26,10.26,509,46.36,Right-hand bat,825.2,22.08,36.6,3.61,rf,
M,Ntini,92,9.47,1265,50.90,Right-hand bat,3141.1,27.94,51.9,3.22,rf,
PL,Harris,18,10.60,692,30.63,Right-hand bat,570.0,32.61,72.7,2.68,lo,
Tamim,Iqbal,7,23.25,668,41.76,Left-hand bat,1.0,-,-,1.00,-,
Imrul,Kayes,1,7.00,37,37.83,Left-hand bat,-,-,-,-,-,
Junaid,Siddique,7,17.53,556,41.00,Left-hand bat,2.0,-,-,1.00,rob,
Mohammad,Ashraful,45,23.34,4239,45.71,Right-hand bat,206.1,68.64,88.3,4.66,rob,
Mehrab,Hossain jnr,4,27.50,329,50.15,Left-hand bat,25.5,49.00,77.5,3.79,lo,
Shakib,Al Hasan,9,23.73,777,45.81,Left-hand bat,242.4,34.55,80.8,2.56,lo,
Mushfiqur,Rahim,11,17.00,941,36.13,Right-hand bat,-,-,-,-,-,
Naeem,Islam,2,11.00,132,33.33,Right-hand bat,20.0,46.00,120.0,2.30,rob,
Mashrafe,Mortaza,32,11.96,992,66.33,Right-hand bat,889.5,41.45,76.2,3.26,rfm,
Shahadat,Hossain,18,7.62,460,39.78,Right-hand bat,425.0,41.04,57.9,4.24,rmf,
Mahbubul,Alam,2,1.00,19,5.26,Right-hand bat,35.5,37.00,71.6,3.09,rmf,
