Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Ahmed,Shehzad,7,38.71,1011,53.61,Right-hand bat,8.0,-,-,3.50,rls,
Mohammad,Hafeez,38,33.16,4151,53.52,Right-hand bat,534.5,33.94,82.2,2.47,rob,
Azhar,Ali,36,41.22,6527,39.78,Right-hand bat,26.0,101.00,156.0,3.88,rls,
Younis,Khan,93,53.49,15508,52.08,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,50,49.38,8274,42.97,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,30,37.68,3855,43.00,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,10,39.43,869,72.61,Right-hand bat,-,-,-,-,rob,
Yasir,Shah,2,3.00,29,10.34,Right-hand bat,77.3,17.25,38.7,2.67,rls,
DA,Warner,32,47.47,3667,73.79,Left-hand bat,49.0,54.50,73.5,4.44,rls,
CJL,Rogers,16,36.06,2467,45.31,Left-hand bat,-,-,-,-,rls,
NM,Lyon,35,14.86,915,37.37,Right-hand bat,1335.1,35.80,69.6,3.08,rob,
GJ,Maxwell,3,13.33,114,70.17,Right-hand bat,57.0,38.71,48.8,4.75,rob,
MJ,Clarke,107,50.59,14853,55.86,Right-hand bat,403.5,37.93,78.1,2.91,lo,
SPD,Smith,22,40.39,3062,50.13,Right-hand bat,159.0,48.00,68.1,4.22,rls,
MR,Marsh,2,41.00,315,52.06,Right-hand bat,40.0,-,-,2.75,rm,
BJ,Haddin,59,34.20,5310,57.96,Right-hand bat,-,-,-,-,-,
MG,Johnson,61,22.24,3009,57.66,Left-hand bat,2279.3,27.47,50.6,3.25,lf,
PM,Siddle,55,14.30,2090,46.55,Right-hand bat,1953.3,30.20,61.6,2.93,rfm,
MA,Starc,13,28.86,631,68.62,Left-hand bat,447.0,35.34,62.3,3.40,lf,
Zulfiqar,Babar,4,34.00,57,59.64,Right-hand bat,198.0,31.65,59.4,3.19,lo,
Rahat,Ali,8,10.00,120,58.33,Right-hand bat,276.4,43.00,83.0,3.10,lfm,
Imran,Khan,2,-,0,-,Right-hand bat,44.0,30.40,52.8,3.45,rmf,
