Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
W,Jaffer,18,31.41,2355,45.35,Right-hand bat,11.0,9.00,33.0,1.63,rob,
KD,Karthik,12,26.50,928,45.68,Right-hand bat,-,-,-,-,-,
R,Dravid,108,57.01,21864,42.24,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,136,54.82,,,Right-hand bat,575.1,49.94,88.4,3.38,-,
SC,Ganguly,92,41.09,11218,49.45,Left-hand bat,423.2,55.42,97.6,3.40,rm,
MS,Dhoni,16,31.62,1032,73.54,Right-hand bat,1.0,-,-,13.00,rm,
RR,Powar,1,6.50,18,72.22,Right-hand bat,24.0,27.33,48.0,3.41,rob,
A,Kumble,114,17.22,5351,38.31,Right-hand bat,5949.0,28.65,65.2,2.63,rls,
Z,Khan,46,12.36,1112,52.24,Right-hand bat,1465.4,36.14,65.1,3.32,lfm,
VRV,Singh,5,11.75,42,111.90,Right-hand bat,111.3,53.37,83.6,3.82,rmf,
Javed,Omar,36,22.62,4254,37.23,Right-hand bat,1.0,-,-,12.00,rls,
Shahriar,Nafees,7,31.07,788,55.20,Left-hand bat,-,-,-,-,-,
Habibul,Bashar,43,34.22,4749,60.53,Right-hand bat,39.0,-,-,5.00,rob,
Rajin,Saleh,18,29.63,2642,37.01,Right-hand bat,70.0,128.00,210.0,3.65,rob,
Mohammad,Ashraful,34,24.06,3389,44.73,Right-hand bat,140.0,69.77,93.3,4.48,rob,
Shakib,Al Hasan,1,27.00,49,55.10,Left-hand bat,13.0,-,-,2.23,lo,
Khaled,Mashud,42,19.19,3989,34.16,Right-hand bat,-,-,-,-,-,
Mashrafe,Mortaza,21,10.64,535,67.66,Right-hand bat,626.1,36.43,68.3,3.20,rfm,
Mohammad,Rafique,27,21.54,1513,65.49,Left-hand bat,1237.3,36.37,81.5,2.67,lo,
Shahadat,Hossain,8,8.60,236,36.44,Right-hand bat,203.3,42.80,58.1,4.41,rmf,
Enamul,Haque jnr,11,4.00,151,18.54,Right-hand bat,414.3,39.46,77.7,3.04,lo,
RP,Singh,3,6.00,33,18.18,Right-hand bat,110.0,32.23,50.7,3.80,lfm,
