Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,42,39.76,6068,46.52,Right-hand bat,51.0,147.00,306.0,2.88,rob,
G,Gambhir,57,42.52,7989,51.63,Left-hand bat,2.0,-,-,2.00,rls,
CA,Pujara,38,49.22,5892,48.45,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,48,45.56,6592,53.91,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,29,51.37,4119,53.62,Right-hand bat,-,-,-,-,rm,
RG,Sharma,21,37.00,2181,54.28,Right-hand bat,55.4,101.00,167.0,3.62,rob,
RA,Jadeja,20,24.00,967,64.52,Left-hand bat,885.0,23.52,62.4,2.25,lo,
MJ,Guptill,47,29.38,5548,46.61,Right-hand bat,71.2,37.25,53.5,4.17,rob,
TWM,Latham,25,38.00,3867,45.20,Left-hand bat,-,-,-,-,rm,
KS,Williamson,54,50.31,9240,49.00,Right-hand bat,333.3,38.17,69.0,3.31,rob,
LRPL,Taylor,76,46.24,9680,58.76,Right-hand bat,16.0,24.00,48.0,3.00,rob,
L,Ronchi,4,39.87,432,73.84,Right-hand bat,-,-,-,-,-,
JDS,Neesham,10,37.94,1016,67.22,Left-hand bat,151.5,46.00,75.9,3.63,rmf,
BJ,Watling,45,38.01,5426,44.83,Right-hand bat,-,-,-,-,-,
MJ,Santner,10,23.46,716,42.59,Left-hand bat,326.3,38.48,78.3,2.94,lo,
JS,Patel,21,12.70,676,50.73,Right-hand bat,870.1,48.48,90.0,3.23,rob,
MJ,Henry,6,23.12,237,78.05,Right-hand bat,251.1,55.37,94.1,3.52,rfm,
TA,Boult,46,14.31,875,52.34,Right-hand bat,1670.4,29.56,59.6,2.97,lfm,
R,Ashwin,39,33.55,2733,55.25,Right-hand bat,1814.5,24.29,49.4,2.94,rob,
WP,Saha,18,31.09,1573,43.48,Right-hand bat,-,-,-,-,-,
Mohammed,Shami,19,11.64,307,64.49,Right-hand bat,614.4,33.72,55.8,3.62,rf,
UT,Yadav,21,8.56,312,43.91,Right-hand bat,566.0,36.40,56.6,3.85,rf,
