Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
FDM,Karunaratne,62,36.93,8834,48.91,Left-hand bat,38.3,69.00,115.5,3.58,rm,
HDRL,Thirimanne,35,22.64,3698,37.96,Left-hand bat,14.0,-,-,3.64,rmf,
BKG,Mendis,40,36.23,4840,56.90,Right-hand bat,13.0,55.00,78.0,4.23,-,
AD,Mathews,82,44.41,11450,49.26,Right-hand bat,646.0,52.87,117.4,2.70,rm,
MDKJ,Perera,18,31.13,1263,73.95,Left-hand bat,-,-,-,-,-,
DM,de Silva,27,33.14,2882,56.34,Right-hand bat,252.1,47.72,84.0,3.40,rob,
N,Dickwella,33,30.49,2555,68.02,Left-hand bat,-,-,-,-,-,
MDK,Perera,39,18.07,2430,46.87,Right-hand bat,1655.4,34.03,63.6,3.20,rob,
RAS,Lakmal,59,11.48,1658,48.49,Right-hand bat,1762.5,39.00,75.0,3.11,rfm,
L,Embuldeniya,4,7.60,105,36.19,Left-hand bat,137.3,39.91,68.7,3.48,lo,
CBRLS,Kumara,17,3.76,153,32.02,Left-hand bat,509.5,37.83,57.7,3.93,rf,
JA,Raval,20,34.64,2476,43.37,Left-hand bat,1.0,-,-,1.00,rls,
TWM,Latham,45,44.03,7149,46.81,Left-hand bat,-,-,-,-,rm,
KS,Williamson,74,52.22,11934,51.64,Right-hand bat,349.3,40.41,72.3,3.35,rob,
LRPL,Taylor,94,46.52,11349,60.26,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,27,44.25,3137,50.78,Left-hand bat,-,-,-,-,rob,
BJ,Watling,63,38.57,7573,43.29,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,18,39.26,1001,90.20,Right-hand bat,428.5,30.57,73.5,2.49,rmf,
TG,Southee,67,18.30,1846,87.26,Right-hand bat,2478.2,29.90,59.2,3.02,rmf,
WER,Somerville,3,32.50,279,23.29,Right-hand bat,136.2,25.14,58.4,2.58,rob,
TA,Boult,63,14.78,1110,54.59,Right-hand bat,2331.0,27.35,55.0,2.98,lfm,
AY,Patel,7,7.00,149,32.88,Left-hand bat,264.5,32.18,72.2,2.67,lo,
