Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,49,44.98,7154,52.19,Left-hand bat,-,-,-,-,rls,
V,Sehwag,97,50.77,10015,82.12,Right-hand bat,620.5,47.32,93.1,3.04,rob,
CA,Pujara,4,44.33,513,51.85,Right-hand bat,-,-,-,-,rls,
SR,Tendulkar,189,55.31,,,Right-hand bat,696.4,54.46,92.8,3.51,-,
V,Kohli,9,34.31,1137,48.28,Right-hand bat,11.0,-,-,3.18,rm,
SK,Raina,16,28.52,1341,53.16,Left-hand bat,152.3,40.92,70.3,3.48,rob,
MS,Dhoni,68,37.70,5999,59.70,Right-hand bat,13.0,-,-,4.46,rm,
R,Ashwin,7,35.66,442,72.62,Right-hand bat,381.2,26.83,53.2,3.02,rob,
Z,Khan,84,12.24,2177,51.17,Right-hand bat,2810.3,31.95,58.5,3.27,lfm,
PP,Ojha,15,18.50,370,20.00,Left-hand bat,816.1,32.92,72.0,2.74,lo,
UT,Yadav,7,6.40,87,36.78,Right-hand bat,186.3,31.92,44.7,4.27,rf,
BB,McCullum,67,36.28,6583,60.07,Right-hand bat,6.0,-,-,3.00,-,
MJ,Guptill,25,34.02,3596,43.52,Right-hand bat,50.2,43.40,60.4,4.31,rob,
KS,Williamson,15,32.84,2063,41.39,Right-hand bat,110.5,51.62,83.1,3.72,rob,
LRPL,Taylor,40,41.69,5035,57.14,Right-hand bat,15.0,21.50,45.0,2.86,rob,
DR,Flynn,19,27.53,2045,40.39,Left-hand bat,-,-,-,-,-,
JEC,Franklin,28,22.15,1919,38.09,Left-hand bat,760.3,33.60,57.0,3.53,lm,
CFK,van Wyk,6,18.00,451,43.90,Right-hand bat,-,-,-,-,-,
DAJ,Bracewell,10,10.00,394,40.60,Right-hand bat,301.1,25.73,47.5,3.24,rfm,
JS,Patel,14,12.75,454,44.93,Right-hand bat,633.0,46.27,86.3,3.21,rob,
TA,Boult,5,25.66,104,74.03,Right-hand bat,133.0,31.13,53.2,3.51,lfm,
CS,Martin,70,2.41,612,20.09,Right-hand bat,2318.2,33.97,60.4,3.37,rfm,
