Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PG,Fulton,16,31.88,2031,40.81,Right-hand bat,-,-,-,-,rm,
HD,Rutherford,6,35.81,599,65.77,Left-hand bat,-,-,-,-,lo,
KS,Williamson,26,34.19,3794,41.46,Right-hand bat,232.1,36.47,66.3,3.29,rob,
LRPL,Taylor,49,42.69,6224,57.61,Right-hand bat,16.0,24.00,48.0,3.00,rob,
BB,McCullum,78,35.17,7438,60.52,Right-hand bat,6.0,-,-,3.00,-,
BP,Martin,5,14.80,141,52.48,Right-hand bat,253.0,53.83,126.5,2.55,lo,
CJ,Anderson,1,4.50,11,81.81,Left-hand bat,19.0,17.00,57.0,1.78,lmf,
BJ,Watling,15,31.66,1655,45.92,Right-hand bat,-,-,-,-,-,
DAJ,Bracewell,17,10.66,758,42.21,Right-hand bat,502.4,34.18,60.3,3.39,rfm,
IS,Sodhi,1,23.00,17,135.29,Right-hand bat,39.1,56.33,78.3,4.31,rls,
TA,Boult,16,17.58,395,53.41,Right-hand bat,513.0,29.13,60.3,2.89,lfm,
Tamim,Iqbal,29,36.71,3414,60.22,Left-hand bat,5.0,-,-,4.00,-,
Anamul,Haque,2,8.75,137,25.54,Right-hand bat,-,-,-,-,-,
Marshall,Ayub,1,28.00,174,32.18,Right-hand bat,2.0,-,-,7.50,rls,
Mominul,Haque,4,68.50,688,59.73,Left-hand bat,19.1,68.00,115.0,3.54,lo,
Shakib,Al Hasan,31,36.66,3407,60.25,Left-hand bat,1240.0,33.18,68.8,2.89,lo,
Mushfiqur,Rahim,35,32.69,4461,46.17,Right-hand bat,-,-,-,-,-,
Nasir,Hossain,11,46.66,1449,57.97,Right-hand bat,114.0,61.20,136.8,2.68,rob,
Sohag,Gazi,7,22.36,432,56.94,Right-hand bat,385.2,33.05,68.0,2.91,rob,
Abdur,Razzak,10,17.00,348,63.50,Left-hand bat,442.3,68.95,126.4,3.27,lo,
Robiul,Islam,7,13.28,147,63.26,Right-hand bat,243.0,33.82,63.3,3.20,rfm,
Rubel,Hossain,17,7.37,337,35.01,Right-hand bat,493.0,74.88,113.7,3.94,rf,
