Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Khurram,Manzoor,5,34.14,542,44.09,Right-hand bat,-,-,-,-,rob,
Fawad,Alam,2,54.00,357,60.50,Left-hand bat,-,-,-,-,lo,
Younis,Khan,63,50.09,9789,53.73,Right-hand bat,90.0,48.71,77.1,3.78,-,
Mohammad,Yousuf,82,54.86,13305,52.78,Right-hand bat,1.0,-,-,3.00,rob,
Misbah-ul-Haq,,15,37.86,2222,39.19,Right-hand bat,-,-,-,-,rls,
Shoaib,Malik,26,38.72,3156,44.16,Right-hand bat,335.0,67.82,118.2,3.44,rob,
Kamran,Akmal,43,33.22,3524,63.16,Right-hand bat,-,-,-,-,-,
Umar,Gul,21,8.45,488,41.59,Right-hand bat,742.0,32.40,53.6,3.62,rfm,
Danish,Kaneria,54,6.65,574,46.34,Right-hand bat,2657.5,34.57,68.7,3.01,rls,
Mohammad,Amir,3,12.33,93,39.78,Left-hand bat,80.0,43.50,80.0,3.26,lf,
Saeed,Ajmal,3,4.33,30,43.33,Right-hand bat,146.4,30.07,62.8,2.87,rob,
SM,Warnapura,14,35.69,1412,58.14,Left-hand bat,9.0,-,-,4.44,rob,
NT,Paranavitana,5,30.22,481,56.54,Left-hand bat,11.0,59.00,66.0,5.36,rob,
KC,Sangakkara,83,55.42,12718,55.78,Left-hand bat,11.0,-,-,3.45,rob,
DPMD,Jayawardene,105,52.61,16004,52.59,Right-hand bat,87.1,56.40,104.6,3.23,rm,
TT,Samaraweera,52,49.85,7400,46.48,Right-hand bat,215.1,48.50,92.2,3.15,rob,
AD,Mathews,3,47.75,362,52.76,Right-hand bat,39.0,34.50,58.5,3.53,rm,
WPUJC,Vaas,111,24.32,7033,43.92,Left-hand bat,3906.2,29.58,66.0,2.68,lfm,
TM,Dilshan,55,41.11,5087,62.23,Right-hand bat,137.2,36.90,74.9,2.95,rob,
KMDN,Kulasekara,9,16.33,424,46.22,Right-hand bat,230.4,31.63,62.9,3.01,rfm,
HMRKB,Herath,17,9.94,503,35.58,Left-hand bat,621.4,35.72,73.1,2.93,lo,
T,Thushara,7,10.00,186,48.38,Left-hand bat,187.3,36.40,56.2,3.88,lfm,
