Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
D,Elgar,60,38.58,7980,45.93,Left-hand bat,169.3,43.53,67.8,3.85,lo,
AK,Markram,20,38.48,2240,63.57,Right-hand bat,27.2,-,-,3.18,rob,
Zubayr,Hamza,3,24.33,243,60.08,Right-hand bat,-,-,-,-,rls,
F,du Plessis,62,41.29,8261,45.98,Right-hand bat,13.0,-,-,5.30,rls,
HE,van der Dussen,1,28.50,101,56.43,Right-hand bat,-,-,-,-,rls,
Q,de Kock,44,38.88,3679,72.92,Left-hand bat,-,-,-,-,-,
D,Pretorius,1,20.00,52,76.92,Right-hand bat,24.0,24.50,72.0,2.04,rmf,
VD,Philander,61,24.63,3764,45.16,Right-hand bat,1831.0,21.99,49.9,2.64,rfm,
KA,Maharaj,28,14.89,921,61.45,Right-hand bat,985.0,31.79,57.9,3.29,lo,
K,Rabada,41,11.72,1276,45.92,Left-hand bat,1267.2,22.57,40.0,3.38,rf,
A,Nortje,3,17.33,194,26.80,Right-hand bat,78.3,47.00,78.5,3.59,rf,
RJ,Burns,15,33.75,2167,45.17,Left-hand bat,-,-,-,-,rm,
DP,Sibley,3,14.20,247,28.74,Right-hand bat,-,-,-,-,rob,
JL,Denly,11,31.00,1567,41.54,Right-hand bat,40.0,-,-,3.70,rls,
JE,Root,89,48.41,13534,54.37,Right-hand bat,385.0,51.58,96.2,3.21,rob,
BA,Stokes,60,35.72,6533,57.96,Left-hand bat,1377.3,33.13,59.4,3.34,rfm,
JM,Bairstow,70,34.74,7317,55.07,Right-hand bat,-,-,-,-,rm,
JC,Buttler,38,33.00,3564,57.40,Right-hand bat,-,-,-,-,-,
SM,Curran,14,29.04,966,63.14,Left-hand bat,290.4,29.87,54.5,3.28,lmf,
JC,Archer,7,8.08,195,49.74,Right-hand bat,274.0,27.40,54.8,3.00,rf,
SCJ,Broad,135,18.57,4914,64.26,Left-hand bat,4591.1,28.68,57.8,2.97,rfm,
JM,Anderson,150,9.68,2970,39.76,Left-hand bat,5426.1,27.04,56.4,2.87,rfm,
