Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,50,37.84,8,9,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,65,39.51,8,18,Left-hand bat,764.1,34.82,81.8,2.55,lo,
KC,Sangakkara,15,42.73,2240,43.88,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,36,48.52,4925,54.19,Right-hand bat,68.2,53.00,102.5,3.10,rm,
RP,Arnold,32,27.37,3051,43.06,Left-hand bat,209.2,51.72,114.1,2.71,rob,
HP,Tillakaratne,62,41.40,8,17,Left-hand bat,8.4,-,-,1.73,rob,
TT,Samaraweera,4,106.00,464,45.68,Right-hand bat,43.0,41.33,86.0,2.88,rob,
WPUJC,Vaas,54,17.35,2877,38.61,Left-hand bat,1950.4,29.75,69.6,2.56,lfm,
MRCN,Bandaratilleke,6,9.71,223,30.49,Right-hand bat,276.0,28.65,72.0,2.38,lo,
DNT,Zoysa,18,8.39,443,43.56,Left-hand bat,364.4,33.76,72.9,2.77,lfm,
M,Muralitharan,68,13.07,1049,66.06,Right-hand bat,3750.0,24.21,60.6,2.39,rob,
CH,Gayle,13,32.00,1471,45.68,Left-hand bat,44.3,26.75,66.7,2.40,rob,
D,Ganga,12,19.38,1246,32.66,Right-hand bat,-,-,-,-,rob,
RR,Sarwan,16,35.53,2423,38.13,Right-hand bat,3.0,-,-,6.66,rls,
BC,Lara,82,48.72,11521,59.63,Left-hand bat,10.0,-,-,2.80,rls,
CL,Hooper,89,34.78,9547,50.28,Right-hand bat,1999.1,49.52,121.1,2.45,rob,
MN,Samuels,11,27.94,1321,40.19,Right-hand bat,75.5,79.66,151.6,3.15,rob,
RD,Jacobs,34,27.42,3060,44.80,Left-hand bat,-,-,-,-,-,
M,Dillon,18,8.28,770,34.41,Right-hand bat,621.4,30.76,58.2,3.16,rfm,
D,Ramnarine,10,8.15,414,25.60,Left-hand bat,517.3,27.52,73.9,2.23,rls,
PT,Collins,5,2.00,92,15.21,Right-hand bat,177.3,40.57,76.0,3.20,lfm,
CEL,Stuart,6,3.42,142,16.90,Right-hand bat,186.0,31.40,55.8,3.37,rfm,
