Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,31,40.23,4283,51.66,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,28,50.93,4463,52.49,Right-hand bat,90.0,77.50,135.0,3.44,rob,
MA,Butcher,50,32.98,7012,42.34,Left-hand bat,119.2,41.20,71.6,3.45,rm,
N,Hussain,81,37.14,12062,40.34,Right-hand bat,5.0,-,-,3.00,rls,
RWT,Key,6,20.18,614,36.15,Right-hand bat,-,-,-,-,rob,
JP,Crawley,37,34.61,4589,39.22,Right-hand bat,-,-,-,-,rm,
AJ,Stewart,126,40.13,16787,48.76,Right-hand bat,3.2,-,-,3.90,rm,
RKJ,Dawson,7,11.40,363,31.40,Right-hand bat,186.0,61.54,101.4,3.63,rob,
AR,Caddick,62,10.37,2506,34.35,Right-hand bat,2259.4,29.91,57.9,3.09,rfm,
MJ,Hoggard,18,6.62,457,23.19,Right-hand bat,678.4,34.25,61.6,3.33,rfm,
SJ,Harmison,5,7.14,111,45.04,Right-hand bat,181.3,41.07,77.7,3.16,rfm,
JL,Langer,59,44.31,7879,51.74,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,38,51.60,5225,59.25,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,64,47.91,7412,57.52,Right-hand bat,64.5,41.25,97.2,2.54,rm,
DR,Martyn,33,46.51,3925,50.95,Right-hand bat,33.0,49.00,99.0,2.96,rm,
SR,Waugh,156,49.45,20856,48.13,Right-hand bat,1223.5,35.60,80.6,2.64,rm,
ML,Love,2,47.50,211,45.02,Right-hand bat,-,-,-,-,rob,
AC,Gilchrist,39,58.11,3162,82.70,Left-hand bat,-,-,-,-,rob,
AJ,Bichel,11,13.46,315,55.55,Right-hand bat,289.5,31.41,56.0,3.36,rfm,
B,Lee,27,21.65,876,56.84,Right-hand bat,862.2,29.63,50.7,3.50,rf,
JN,Gillespie,39,14.12,1686,27.63,Right-hand bat,1267.3,26.12,52.0,3.00,rf,
SCG,MacGill,19,10.00,515,44.66,Right-hand bat,858.5,26.98,54.8,2.95,rls,
