Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,29,39.78,4371,46.41,Right-hand bat,30.0,91.00,180.0,3.03,rob,
S,Dhawan,12,37.85,1198,66.36,Left-hand bat,5.0,-,-,1.80,rob,
CA,Pujara,26,48.26,4068,49.82,Right-hand bat,-,-,-,-,rls,
V,Kohli,31,41.78,4102,51.95,Right-hand bat,24.0,-,-,2.91,rm,
AM,Rahane,12,39.57,1526,54.45,Right-hand bat,-,-,-,-,rm,
RG,Sharma,9,40.71,1062,53.67,Right-hand bat,54.4,98.50,164.0,3.60,rob,
MS,Dhoni,89,38.11,8187,59.13,Right-hand bat,16.0,-,-,4.18,rm,
R,Ashwin,22,37.92,1442,65.74,Right-hand bat,1088.4,29.30,59.9,2.93,rob,
UT,Yadav,10,9.37,171,43.85,Right-hand bat,281.3,32.08,45.6,4.21,rf,
VR,Aaron,5,4.14,87,33.33,Right-hand bat,151.1,57.00,69.7,4.90,rf,
I,Sharma,60,9.06,1809,29.07,Right-hand bat,2025.3,36.88,65.6,3.36,rfm,
CJL,Rogers,18,35.94,2670,47.11,Left-hand bat,-,-,-,-,rls,
DA,Warner,34,48.98,4036,74.03,Left-hand bat,50.0,56.75,75.0,4.54,rls,
SR,Watson,54,35.51,6570,52.96,Right-hand bat,836.5,32.71,71.7,2.73,rfm,
SPD,Smith,24,47.75,3587,53.24,Right-hand bat,166.0,50.92,71.1,4.29,rls,
SE,Marsh,10,31.88,1196,45.31,Left-hand bat,-,-,-,-,lo,
MR,Marsh,4,37.42,469,55.86,Right-hand bat,61.0,164.00,366.0,2.68,rm,
BJ,Haddin,61,33.32,5344,57.99,Right-hand bat,-,-,-,-,-,
MG,Johnson,63,23.10,3109,58.70,Left-hand bat,2356.0,27.71,50.8,3.27,lf,
MA,Starc,14,30.31,690,70.28,Left-hand bat,472.0,36.22,62.9,3.45,lf,
NM,Lyon,37,14.72,952,38.65,Right-hand bat,1441.0,34.40,65.5,3.15,rob,
JR,Hazlewood,1,-,50,64.00,Left-hand bat,39.2,20.28,33.7,3.61,rfm,
