Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Javed,Omar,8,27.73,1143,36.39,Right-hand bat,1.0,-,-,12.00,rls,
Al,Sahariar,7,20.28,665,42.70,Right-hand bat,-,-,-,-,rls,
Habibul,Bashar,9,41.52,1286,54.89,Right-hand bat,13.0,-,-,5.61,rob,
Aminul,Islam,9,26.47,1272,35.37,Right-hand bat,29.0,122.00,174.0,4.20,rob,
Mohammad,Ashraful,5,23.44,584,36.13,Right-hand bat,48.0,210.00,288.0,4.37,rob,
Sanwar,Hossain,2,18.50,197,37.56,Right-hand bat,-,-,-,-,rob,
Khaled,Mahmud,3,13.00,109,59.63,Right-hand bat,36.0,141.00,216.0,3.91,rm,
Khaled,Mashud,8,14.27,516,30.42,Right-hand bat,-,-,-,-,-,
Hasibul,Hossain,5,10.77,124,78.22,Right-hand bat,130.0,95.16,130.0,4.39,rfm,
Manjural,Islam,7,2.87,119,19.32,Left-hand bat,188.0,50.07,86.7,3.46,lfm,
Mashrafe,Mortaza,4,7.28,71,71.83,Right-hand bat,104.4,31.16,52.3,3.57,rfm,
MH,Richardson,14,54.40,2538,42.86,Left-hand bat,10.0,17.00,60.0,1.70,lo,
MJ,Horne,30,31.05,3947,41.70,Right-hand bat,11.0,-,-,2.36,rm,
L,Vincent,3,45.25,324,55.86,Right-hand bat,-,-,-,-,rm,
SP,Fleming,65,37.48,9118,42.75,Left-hand bat,-,-,-,-,-,
CD,McMillan,36,43.27,4164,56.12,Right-hand bat,346.5,42.66,86.7,2.95,rm,
MS,Sinclair,18,43.16,2408,44.80,Right-hand bat,4.0,-,-,3.25,rm,
CL,Cairns,54,32.90,5227,54.14,Right-hand bat,1721.5,28.91,53.2,3.25,rfm,
AC,Parore,75,26.75,7195,38.67,Right-hand bat,-,-,-,-,-,
DL,Vettori,36,17.14,1692,42.55,Left-hand bat,1579.5,32.28,75.8,2.55,lo,
SE,Bond,4,6.00,17,70.58,Right-hand bat,123.1,31.35,52.7,3.56,rf,
CJ,Drum,2,4.00,25,16.00,Right-hand bat,22.0,14.00,33.0,2.54,rfm,
