Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,160,44.88,26086,46.97,Left-hand bat,3.0,7.00,18.0,2.33,-,
KK,Jennings,11,22.65,1034,43.81,Left-hand bat,8.0,-,-,3.25,rmf,
JE,Root,73,50.85,11182,55.03,Right-hand bat,291.0,46.10,91.8,3.01,rob,
JM,Bairstow,58,37.79,6407,55.45,Right-hand bat,-,-,-,-,rm,
BA,Stokes,45,34.13,4606,59.29,Left-hand bat,1075.0,33.10,59.1,3.35,rfm,
JC,Buttler,24,35.44,2046,58.89,Right-hand bat,-,-,-,-,-,
MM,Ali,51,32.20,4861,52.33,Left-hand bat,1531.2,39.04,64.7,3.62,rob,
SM,Curran,4,45.16,442,61.31,Left-hand bat,71.5,23.00,43.1,3.20,lmf,
AU,Rashid,14,18.04,999,37.93,Right-hand bat,486.0,41.17,64.8,3.81,rls,
SCJ,Broad,122,19.51,4637,65.23,Left-hand bat,4177.3,28.84,58.1,2.97,rfm,
JM,Anderson,142,9.82,2871,40.05,Left-hand bat,5206.3,26.90,55.8,2.88,rfm,
S,Dhawan,33,42.01,3446,67.06,Left-hand bat,9.0,-,-,2.00,rob,
KL,Rahul,28,36.11,2821,57.60,Right-hand bat,-,-,-,-,-,
CA,Pujara,61,50.23,10149,47.01,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,70,54.44,10486,58.15,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,49,41.50,6035,51.58,Right-hand bat,-,-,-,-,rm,
RR,Pant,2,10.75,98,43.87,Left-hand bat,-,-,-,-,-,
HH,Pandya,11,31.29,720,73.88,Right-hand bat,156.1,31.05,55.1,3.38,rmf,
R,Ashwin,62,29.72,4116,55.61,Right-hand bat,2911.5,25.59,53.4,2.87,rob,
Mohammed,Shami,34,12.47,553,76.67,Right-hand bat,1056.4,29.19,51.1,3.42,rf,
I,Sharma,86,8.17,2111,29.03,Right-hand bat,2724.0,34.85,64.6,3.23,rfm,
JJ,Bumrah,5,1.66,69,14.49,Right-hand bat,192.3,22.88,46.2,2.97,rf,
